,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,npm_id,license,npm_url,npm_monthly_downloads,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
92,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-06-17 17:56:23.000000,2021-06-17 17:55:43.000000,22.0,12.0,16.0,186.0,,2021-02-04 22:39:49.000000,0.8.0,,11615.0,2.0,8.0,8.0,5.0,,,,,,,,,,2.0,,jupyterlab-system-monitor,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-system-monitor,11615.0,,,,,,,
93,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter-console,jupyter/jupyter_console,,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-06-02 07:55:09.000000,2021-03-24 00:04:45.000000,116.0,50.0,79.0,176.0,560.0,,,,6546356.0,,,,54.0,https://pypi.org/project/jupyter-console,6546356.0,,,,,,,,3.0,,,,,,,,,,,,
94,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,19,jupyter_sphinx,jupyter/jupyter-sphinx,,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-04-29 18:43:27.000000,2021-04-29 18:43:27.000000,42.0,32.0,73.0,125.0,346.0,2020-09-21 17:37:11.000000,0.3.2,,66191.0,3.0,,,23.0,https://pypi.org/project/jupyter_sphinx,66191.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
95,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-07-07 11:44:04.000000,2021-07-07 09:29:58.000000,284.0,246.0,343.0,1947.0,2357.0,,,,,1.0,5.0,5.0,77.0,,,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,binderhub,,
96,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,,almond-sh/almond,,almondsh/almond,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-07-03 22:04:51.000000,2021-05-21 08:17:06.000000,202.0,92.0,188.0,1383.0,958.0,,,1117.0,145.0,37.0,,,34.0,,,,,,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,8705.0,2.0,,,BSD-3-Clause,,,,,,,,,
97,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,pyforest,8080labs/pyforest,,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2021-06-24 00:39:37.000000,2021-06-14 15:04:41.000000,175.0,8.0,13.0,890.0,196.0,2019-09-02 14:01:33.000000,0.1.2,,5697.0,1.0,,,13.0,https://pypi.org/project/pyforest,5697.0,,,,,,,,2.0,,,MIT,,,,,,,,,
98,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,notedown,aaren/notedown,conda-forge/notedown,,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,87.0,39.0,29.0,774.0,264.0,,,,5781.0,1.0,124.0,124.0,7.0,https://pypi.org/project/notedown,4920.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31882.0,,,,,3.0,,,BSD-2-Clause,,,,,,,,,
99,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,gmaps,pbugnion/gmaps,conda-forge/gmaps,,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,141.0,62.0,136.0,714.0,1380.0,2016-01-02 19:06:03.000000,0.2,,15348.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,8968.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,233352.0,,,,,3.0,,jupyter-gmaps,BSD-3-Clause,https://www.npmjs.com/package/jupyter-gmaps,1713.0,,,,,,,
100,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,18,jupyternotify,ShopRunner/jupyter-notify,,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,33.0,10.0,11.0,529.0,,2018-01-08 14:51:41.000000,0.1.15,,1298.0,4.0,65.0,65.0,10.0,https://pypi.org/project/jupyternotify,1298.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
101,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-06-23 17:16:32.000000,2021-04-02 15:15:07.000000,38.0,18.0,113.0,452.0,353.0,,,,24096.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,14974.0,,,,,,,,2.0,,@ryantam626/jupyterlab_code_formatter,MIT,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,9122.0,,,,,,,
102,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,18,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,59.0,16.0,37.0,439.0,32.0,2018-01-15 18:11:51.000000,0.9.0,,14137.0,8.0,174.0,174.0,3.0,https://pypi.org/project/pivottablejs,14137.0,,,,,,,,3.0,,,,,,,,,,,,
103,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter/enterprise_gateway,,kernels,18,jupyter_enterprise_gateway,jupyter/enterprise_gateway,,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-07-08 04:37:34.000000,2021-06-10 19:14:00.000000,142.0,84.0,390.0,437.0,1090.0,2021-02-16 22:52:25.000000,2.5.0,9853.0,1222.0,26.0,,,81.0,https://pypi.org/project/jupyter_enterprise_gateway,1004.0,,,,,,,,2.0,,,,,,,,,,,,
104,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,18,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-07-06 14:40:46.000000,2021-07-06 14:40:43.000000,45.0,22.0,28.0,405.0,,2021-05-25 17:57:52.000000,0.6.0,,12790.0,2.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,3339.0,,,,,,,,2.0,,jupyterlab-nvdashboard,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-nvdashboard,9451.0,,,,,,,
105,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,octave_kernel,calysto/octave_kernel,,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,53.0,30.0,130.0,377.0,347.0,2017-10-09 17:56:29.000000,0.28.0,,19667.0,2.0,,,16.0,https://pypi.org/project/octave_kernel,19667.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
106,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,18,jupyter-kernel-gateway,jupyter/kernel_gateway,,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-06-08 23:54:42.000000,2021-06-08 23:54:42.000000,104.0,13.0,158.0,354.0,554.0,2021-04-19 20:13:02.000000,2.5.0,85.0,5192.0,8.0,,,42.0,https://pypi.org/project/jupyter-kernel-gateway,5190.0,,,,,,,,2.0,,,,,,,,,,,,
107,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-06-15 21:32:46.000000,2020-06-22 15:55:30.000000,64.0,28.0,65.0,344.0,511.0,2018-02-05 18:54:22.000000,0.11.1,,2017.0,12.0,2.0,2.0,13.0,,,,,,,,,,2.0,,@jupyterlab/google-drive,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/google-drive,2017.0,,,,,,,
108,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega,vega/ipyvega,conda-forge/vega,,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-07-02 11:15:21.000000,2021-07-02 11:08:37.000000,44.0,9.0,80.0,309.0,518.0,,,,34413.0,26.0,,,10.0,https://pypi.org/project/vega,27215.0,https://anaconda.org/conda-forge/vega,2021-06-03 23:34:43.187000,439092.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
109,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab-github,jupyterlab/jupyterlab-github,,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-06-15 21:32:44.000000,2020-03-04 03:38:48.000000,72.0,23.0,34.0,290.0,192.0,2018-04-23 05:09:22.000000,0.7.1,,2980.0,5.0,2.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,659.0,,,,,,,,2.0,,@jupyterlab/github,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/github,2321.0,,,,,,,
110,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jupyterlab_templates,jpmorganchase/jupyterlab_templates,,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-06-12 14:17:38.000000,2021-06-12 14:17:38.000000,40.0,7.0,66.0,252.0,,2021-03-28 03:19:03.000000,0.3.1,,7618.0,13.0,4.0,4.0,13.0,https://pypi.org/project/jupyterlab_templates,4146.0,,,,,,,,2.0,,jupyterlab_templates,Apache-2.0,https://www.npmjs.com/package/jupyterlab_templates,3472.0,,,,,,,
111,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-06-15 16:04:06.000000,2021-06-02 23:43:51.000000,36.0,29.0,79.0,226.0,,2021-06-02 23:50:52.000000,5.0.2,,24412.0,14.0,,,17.0,https://pypi.org/project/dask-labextension,5592.0,https://anaconda.org/conda-forge/dask-labextension,2021-06-03 19:31:09.600000,311564.0,,,,,2.0,,dask-labextension,BSD-3-Clause,https://www.npmjs.com/package/dask-labextension,6358.0,,,,,,,
112,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract-scrapbook,nteract/scrapbook,,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,22.0,22.0,25.0,215.0,,,,,65590.0,,40.0,40.0,11.0,https://pypi.org/project/nteract-scrapbook,65590.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
113,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,18,itables,mwouts/itables,,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,15.0,9.0,8.0,181.0,85.0,2020-12-14 21:50:21.000000,0.3.0,,2469.0,5.0,58.0,58.0,3.0,https://pypi.org/project/itables,2469.0,,,,,,,,3.0,,,MIT,,,,,,,,,
114,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,sidecar,jupyter-widgets/jupyterlab-sidecar,,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-07-04 21:13:02.000000,2021-07-04 21:12:58.000000,33.0,19.0,10.0,177.0,69.0,2021-03-11 01:34:17.000000,0.5.1,,3634.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,1977.0,,,,,,,,2.0,,@jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,1657.0,,,,,,,
115,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,18,sas_kernel,sassoftware/sas_kernel,,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-06-11 16:23:17.000000,2021-06-11 16:23:17.000000,69.0,3.0,51.0,172.0,213.0,2021-05-21 18:47:55.000000,2.4.10,,794.0,13.0,,,7.0,https://pypi.org/project/sas_kernel,794.0,,,,,,,,2.0,,,Apache-2.0,,,,,,,,,
116,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,,mamba-org/gator,conda-forge/mamba_gator,,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-07-07 14:07:37.000000,2021-06-16 05:13:27.000000,18.0,12.0,35.0,159.0,594.0,2021-04-24 12:29:24.000000,5.1.1,1.0,1052.0,25.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-04-24 15:21:50.973000,6596.0,,,,,2.0,,@mamba-org/gator-lab,BSD-3-Clause,https://www.npmjs.com/package/@mamba-org/gator-lab,228.0,,,,,,,
117,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,spylon-kernel,Valassis-Digital-Media/spylon-kernel,conda-forge/spylon-kernel,,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57.000000,23.0,16.0,18.0,135.0,188.0,2017-03-05 04:26:44.000000,0.2.0,,5645.0,8.0,61.0,61.0,6.0,https://pypi.org/project/spylon-kernel,4324.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,70023.0,,,,,2.0,,,,,,,,vericast/spylon-kernel,,,,
118,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-06-15 20:32:15.000000,2019-07-16 04:37:36.000000,72.0,52.0,42.0,869.0,60.0,2019-07-16 04:33:54.000000,0.11.0,,723.0,14.0,3.0,3.0,8.0,,,,,,,,,,2.0,,jupyterlab_vim,MIT,https://www.npmjs.com/package/jupyterlab_vim,723.0,,,,,,,
119,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,17,,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-07-02 10:22:51.000000,2021-06-29 12:29:51.000000,56.0,36.0,25.0,478.0,101.0,,,,5904.0,,14.0,14.0,15.0,,,,,,,,,,2.0,,jupyterlab-drawio,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-drawio,5904.0,,,,,,,
120,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,51.0,25.0,95.0,381.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7322.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,446658.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
121,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-05-11 19:17:24.000000,2021-05-11 19:17:24.000000,58.0,47.0,39.0,372.0,622.0,,,,242.0,,3.0,3.0,27.0,,,,,,,,,,3.0,,@nteract/commuter,BSD-3-Clause,https://www.npmjs.com/package/@nteract/commuter,242.0,,,,,,,
122,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,tributary,timkpaine/tributary,conda-forge/tributary,,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-04-21 02:18:31.000000,2021-03-23 03:29:09.000000,22.0,10.0,66.0,254.0,,2021-02-27 04:59:39.000000,0.1.5,,1044.0,12.0,14.0,14.0,6.0,https://pypi.org/project/tributary,157.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,11534.0,,,,,3.0,,,Apache-2.0,,,,,,,,,
123,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-07-05 08:11:43.000000,2021-04-09 16:16:09.000000,48.0,59.0,59.0,221.0,533.0,2021-04-09 14:39:39.000000,0.7.1,,,2.0,,,24.0,,,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
124,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,17,,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-03-28 05:36:45.000000,2021-03-28 05:32:11.000000,24.0,3.0,63.0,189.0,314.0,2021-03-28 05:43:45.000000,2.7.4,47285.0,985.0,26.0,,,16.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
125,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,,ml-tooling/ml-hub,,mltooling/ml-hub,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2020-10-19 09:31:37.000000,2020-10-02 15:10:06.000000,38.0,10.0,8.0,176.0,217.0,2020-02-03 15:59:07.000000,1.0.0,1290.0,1734.0,8.0,,,5.0,,,,,,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,41915.0,3.0,,,Apache-2.0,,,,,,,,,
126,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2019-08-27 12:36:47.000000,2019-08-27 12:36:11.000000,41.0,10.0,69.0,172.0,393.0,2017-06-02 21:19:27.000000,0.5.0,68.0,1387.0,15.0,,,8.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,70696.0,,,,,3.0,,,Apache-2.0,,,,,,,,,
127,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,17,bookstore,nteract/bookstore,,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2019-12-09 16:52:17.000000,2019-12-09 16:52:07.000000,16.0,34.0,39.0,164.0,619.0,2019-12-03 17:50:40.000000,2.5.0,,1619.0,6.0,4.0,4.0,7.0,https://pypi.org/project/bookstore,1619.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
128,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,sparkmonitor,krishnan-r/sparkmonitor,,krishnanr/sparkmonitor,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02.000000,46.0,15.0,7.0,155.0,214.0,2018-05-29 18:46:14.000000,0.0.9,2344.0,1421.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1356.0,,,,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,874.0,3.0,,,Apache-2.0,,,,,,,,,
129,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,17,ipytest,chmp/ipytest,,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-07-02 19:26:01.000000,2021-06-29 19:30:08.000000,12.0,3.0,39.0,154.0,,,,,13716.0,,102.0,102.0,3.0,https://pypi.org/project/ipytest,13716.0,,,,,,,,3.0,,,MIT,,,,,,,,,
130,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,17,jupyterlab-classic,jtpio/jupyterlab-classic,,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-07-06 14:01:49.000000,2021-07-06 08:58:44.000000,22.0,31.0,46.0,152.0,,2021-05-31 19:23:51.000000,0.2.2,,157.0,24.0,3.0,3.0,7.0,https://pypi.org/project/jupyterlab-classic,157.0,,,,,,,,3.0,2.0,,BSD-3-Clause,,,,,jupyterlab/retrolab,,,,
131,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,86.0,93.0,67.0,269.0,2020-06-18 03:30:24.000000,0.5.10,,652.0,17.0,22.0,22.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,652.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
132,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,17,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-06-16 03:44:17.000000,2021-06-16 03:44:17.000000,32.0,6.0,18.0,46.0,100.0,2018-08-01 22:05:38.000000,0.3,,2623.0,1.0,61.0,61.0,8.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2623.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
133,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,17,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-05-10 20:32:56.000000,2021-05-10 14:32:04.000000,43.0,17.0,46.0,39.0,269.0,,,,4110.0,,27.0,27.0,16.0,https://pypi.org/project/jupyterhub-nativeauthenticator,4110.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
134,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,17,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-06-22 17:30:57.000000,2021-06-22 17:30:57.000000,7.0,2.0,1.0,30.0,67.0,2021-01-15 09:49:03.000000,1.5.0,,31856.0,15.0,16.0,16.0,2.0,https://pypi.org/project/ipyvue,30623.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,28362.0,,,,,3.0,,,MIT,,,,,,,,,
135,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,17,ipydagred3,timkpaine/ipydagred3,,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-06-27 17:45:43.000000,2021-06-27 17:45:42.000000,5.0,5.0,13.0,25.0,,2020-12-31 23:04:43.000000,0.3.0,,121601.0,9.0,7.0,7.0,3.0,https://pypi.org/project/ipydagred3,427.0,,,,,,,,3.0,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,121174.0,,,,,,,
136,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,17,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,3.0,5.0,24.0,266.0,,,,38470.0,6.0,335.0,335.0,5.0,https://pypi.org/project/ipydatawidgets,35935.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,93802.0,,,,,3.0,,,,,,,,,,,,
137,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,16,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,97.0,47.0,32.0,839.0,488.0,2018-12-29 10:52:13.000000,0.4.1,,220221.0,1.0,,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,220221.0,,,,,,,,3.0,,,,,,,,,,,,
138,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,,clojupyter/clojupyter,simplect/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,2014-05-09 07:09:06.000000,2021-06-30 20:10:04.000000,2021-01-25 02:00:24.000000,73.0,16.0,68.0,696.0,259.0,,,,94.0,7.0,,,23.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302000,2207.0,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,295.0,3.0,,,MIT,,,,,,,,,
139,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,16,,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20.000000,129.0,57.0,56.0,668.0,90.0,2019-05-06 03:28:50.000000,1.3.0,52739.0,1425.0,5.0,,,4.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
