,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
95,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-10-25 00:39:26.000000,2022-10-25 00:39:25,46.0,9.0,30.0,59.0,2022-08-25 15:31:47,0.12.3,35.0,313297.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,301689.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,348239.0,3.0,,,,,,,,,,,,,,,,,
96,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,19,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2022-09-26 08:51:09.246000,2022-09-22 15:26:02,11.0,2.0,5.0,44.0,2021-11-19 19:10:31,1.7.0,,110972.0,19.0,20.0,20.0,3.0,https://pypi.org/project/ipyvue,109406.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,61093.0,3.0,widgetti/ipyvue,89.0,,,,,,,,,,,,,,,
97,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,19,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2022-09-23 17:10:25.000000,2022-09-23 17:10:08,5.0,3.0,16.0,42.0,2022-09-23 17:10:56,0.3.7,,71982.0,16.0,13.0,13.0,3.0,https://pypi.org/project/ipydagred3,98.0,,,,3.0,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,71884.0,,,,,,,,,,,,
98,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-10-19 19:29:48.000000,2022-09-02 11:55:02,384.0,107.0,689.0,2527.0,2022-04-11 14:26:39,1.23.3,,,42.0,,,102.0,,,,,,2.0,,706.0,,,,,,,,,,,,,,,
99,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,18,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2022-11-01 06:06:13.000000,2022-11-01 06:06:13,244.0,36.0,713.0,2420.0,2015-03-26 05:06:25,0.6,,24.0,1.0,,,111.0,,,,,,2.0,IHaskell/IHaskell,2149.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,24.0,,,,,,,,,,,,
100,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-11-02 23:45:57.000000,2022-11-02 23:37:12,253.0,137.0,118.0,2406.0,,,,3569.0,16.0,,,22.0,,,https://anaconda.org/conda-forge/xeus-cling,2022-11-02 18:56:54.904,167789.0,2.0,,,,,,,,,,,,,,,,,
101,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-11-01 00:12:00.000000,2022-10-11 06:49:17,892.0,51.0,285.0,2294.0,,,,190171.0,24.0,,,112.0,https://pypi.org/project/ipyparallel,181141.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,713425.0,3.0,,,,,,,,,,,,,,,,,
102,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,18,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2022-08-01 14:06:03.000000,2022-08-01 14:06:03,83.0,45.0,116.0,939.0,2021-04-10 11:39:23,3.0.7,,5941.0,6.0,3.0,3.0,18.0,,,,,,2.0,,166.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,5941.0,,,,,,,,,,,,
103,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,145.0,68.0,137.0,745.0,2016-01-02 19:06:03,0.2,,12708.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,6913.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,279950.0,3.0,,1380.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1554.0,,,,,,,,,,,,
104,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,104.0,64.0,51.0,722.0,2018-04-16 17:16:10,0.2.0,,90380.0,1.0,,,14.0,,,,,,2.0,,523.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,90380.0,,,,,,,,,,,,
105,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,18,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-10-31 19:58:11.000000,2022-10-31 19:58:08,36.0,1.0,261.0,617.0,,,,34902.0,,,,22.0,https://pypi.org/project/nbqa,34902.0,,,,3.0,,628.0,,,,,,,,,,,,,,,
106,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,18,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2022-07-20 03:28:34.000000,2021-06-29 12:29:51,63.0,40.0,25.0,545.0,,,,4346.0,,800.0,800.0,15.0,,,,,,2.0,,101.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,4346.0,,,,,,,,,,,,
107,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-10-27 20:37:14.000000,2022-08-18 09:17:14,59.0,29.0,55.0,533.0,2021-09-15 15:34:35,3.1.0,,5355.0,1.0,2.0,2.0,22.0,https://pypi.org/project/jupyterlab_latex,4263.0,,,,2.0,,436.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1092.0,,,,,,,,,,,,
108,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-08-21 18:36:02.000000,2022-08-21 18:36:02,61.0,30.0,143.0,410.0,2022-03-31 08:36:27,0.34.2,50.0,8721.0,6.0,,,18.0,https://pypi.org/project/octave_kernel,8721.0,,,,2.0,,415.0,,,,,,,,,-2.0,,,,,,
109,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2022-09-05 16:32:10.000000,2022-09-05 14:24:06,89.0,20.0,37.0,339.0,2021-11-27 17:02:34,3.0.1,,2999.0,6.0,2.0,2.0,16.0,https://pypi.org/project/jupyterlab-github,1369.0,,,,2.0,,238.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,1630.0,,,,,,,,,,,,
110,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-11-01 01:27:52.000000,2022-10-01 01:45:40,55.0,13.0,82.0,334.0,,,,16920.0,27.0,,,11.0,https://pypi.org/project/vega,10238.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,514579.0,3.0,,600.0,,,,,,,,,,,,,,,
111,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2022-08-29 16:37:25.000000,2022-02-15 08:27:46,29.0,22.0,21.0,260.0,2021-02-04 22:39:49,0.8.0,,4121.0,2.0,66.0,66.0,7.0,,,,,,2.0,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,4121.0,,,,,,,,,,,,
112,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,29.0,18.0,18.0,167.0,2017-03-05 04:26:44,0.2.0,,4029.0,8.0,97.0,97.0,6.0,https://pypi.org/project/spylon-kernel,2553.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,101848.0,2.0,vericast/spylon-kernel,188.0,,,,,,,,,,,,,,,
113,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,18,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-10-15 18:48:13.000000,2022-07-20 12:02:54,24.0,7.0,16.0,161.0,,,,1094.0,,774.0,774.0,7.0,,,,,,1.0,,113.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,1094.0,,,,,,,,,,,,
114,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,18,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2022-08-23 16:41:28.248000,2022-08-23 15:09:07,26.0,17.0,17.0,98.0,2022-08-24 12:33:17,0.2.2,,62647.0,8.0,,,8.0,https://pypi.org/project/ipytree,61465.0,https://anaconda.org/conda-forge/ipytree,2022-08-23 16:41:28.248,52028.0,3.0,,107.0,,,,,,,,,,,,,,,
115,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,18,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2022-10-11 09:36:11.000000,2022-09-24 00:33:01,69.0,27.0,47.0,97.0,,,,5198.0,,42.0,42.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,5198.0,,,,2.0,,231.0,,,,,,,,,,,,,,,
116,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2022-11-01 00:03:42.000000,2022-10-18 02:31:53,43.0,1.0,34.0,56.0,2021-11-15 20:10:09,1.3.0,,3448.0,6.0,82.0,82.0,15.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3448.0,,,,2.0,,,,,,,,,,,,,,,,,
117,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,18,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2022-09-30 17:46:37.000000,2022-01-14 00:49:56,8.0,3.0,4.0,54.0,2021-11-06 14:18:45,0.4.0,,679064.0,3.0,,,3.0,https://pypi.org/project/altair_viewer,679064.0,,,,3.0,,117.0,,,,,,,,,,,,,,,
118,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,181.0,9.0,14.0,996.0,2019-09-02 14:01:33,0.1.2,,7665.0,1.0,,,13.0,https://pypi.org/project/pyforest,7665.0,,,,3.0,,196.0,,,,,,,,,,,,,,,
119,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,165.0,69.0,57.0,848.0,2019-05-06 03:28:50,1.3.0,99827.0,1883.0,5.0,,,4.0,,,,,,2.0,,90.0,,,,,,,,,,,,,,,
120,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,17,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,49.0,25.0,138.0,625.0,,,,32886.0,,,,37.0,https://pypi.org/project/jupyterlab_code_formatter,30005.0,,,,2.0,,428.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2881.0,,,,,,,,,,,,
121,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2022-11-02 16:58:25.000000,2022-11-02 16:58:25,182.0,53.0,479.0,533.0,2022-10-27 21:53:36,3.0.0,22574.0,2022.0,33.0,,,105.0,https://pypi.org/project/jupyter_enterprise_gateway,1652.0,,,,2.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,,
122,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-10-17 08:45:22.000000,2022-07-08 08:01:04,68.0,32.0,71.0,448.0,,,,1466.0,,1.0,1.0,25.0,,,,,,3.0,,556.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,1466.0,,,,,,,,,,,,
123,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,116.0,14.0,162.0,411.0,2021-08-25 00:19:46,2.5.1,105.0,22518.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,22516.0,,,,2.0,jupyter-server/kernel_gateway,561.0,,,,,,,,,,,,,,,
124,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2022-07-20 08:58:08.000000,2022-04-28 22:45:01,73.0,33.0,65.0,376.0,2018-02-05 18:54:22,0.11.1,,1962.0,12.0,2.0,2.0,16.0,,,,,,2.0,,515.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,1962.0,,,,,,,,,,,,
125,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,17,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2022-10-30 05:36:31.000000,2022-08-25 14:05:40,52.0,10.0,71.0,315.0,2021-03-28 03:19:03,0.3.1,,8077.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,5062.0,,,,2.0,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3015.0,,,,,,,,,,,,
126,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,executablebooks/thebe,,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-11-02 17:23:39.000000,2021-11-19 12:06:20,57.0,65.0,87.0,301.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,,676.0,,,,,,,,,,,,,,,
127,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,17,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-04 11:15:43.000000,2022-08-04 11:15:04,21.0,3.0,10.0,283.0,,,,5733.0,,59.0,59.0,5.0,https://pypi.org/project/treon,5733.0,,,,3.0,,66.0,,,,,,,,,-2.0,,,,,,
128,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,56.0,15.0,11.0,259.0,2020-02-03 15:59:07,1.0.0,1953.0,1132.0,8.0,,,7.0,,,,,,3.0,,220.0,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44357.0,,,,,,,
129,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,26.0,23.0,25.0,253.0,,,,37945.0,,167.0,167.0,11.0,https://pypi.org/project/nteract-scrapbook,37945.0,,,,3.0,,,,,,,,,,,,,,,,,
130,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,17,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2022-10-04 08:27:20.000000,2022-10-04 08:27:20,45.0,3.0,107.0,250.0,2022-05-04 07:37:18,0.3.21,818.0,52.0,50.0,87.0,87.0,17.0,https://pypi.org/project/jupyterlab-classic,17.0,,,,3.0,jupyterlab/retrolab,,,,,,,,,,,,,,,,
131,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,17,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2022-04-10 08:21:20.000000,2022-04-10 07:57:57,31.0,5.0,68.0,231.0,2022-04-10 08:38:48,2.8.0,74086.0,1157.0,32.0,,,18.0,,,,,,2.0,,372.0,,,,,,,,,,,,,,,
132,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-07-26 15:26:35.721000,2022-07-25 12:51:22,23.0,14.0,39.0,228.0,2022-07-25 13:09:54,npm@3.1.0,2.0,966.0,29.0,1.0,1.0,25.0,,,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,21379.0,3.0,,614.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,76.0,,,,,,,,,,,,
133,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2022-10-24 23:01:37.000000,2021-07-04 21:12:58,37.0,22.0,10.0,204.0,2021-03-11 01:34:17,0.5.1,,5210.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,4779.0,,,,2.0,,69.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,431.0,,,,,,,,,,,,
134,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,17,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2022-06-01 15:55:57.000000,2022-06-01 15:55:57,74.0,3.0,54.0,190.0,2021-07-14 17:27:18,2.4.11,,2264.0,14.0,,,9.0,https://pypi.org/project/sas_kernel,2264.0,,,,2.0,,213.0,,,,,,,,,,,,,,,
135,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,41.0,,80.0,175.0,2017-06-02 21:19:27,0.5.0,88.0,1262.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,84500.0,2.0,,404.0,,,,,,,,,,,,,,,
136,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,49.0,15.0,7.0,169.0,2018-05-29 18:46:14,0.0.9,2416.0,5645.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,5594.0,,,,3.0,,215.0,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,927.0,,,,,,,
137,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,17,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2022-11-02 20:48:55.000000,2022-11-02 20:05:52,42.0,279.0,482.0,80.0,2022-10-26 19:23:37,3.1.0,,1454.0,17.0,,,31.0,https://pypi.org/project/jdaviz,1454.0,,,,3.0,,,,,,,,,,,,,,,,,
138,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,17,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-09-26 14:23:48.000000,2022-09-26 14:23:48,13.0,10.0,15.0,73.0,,,,72058.0,6.0,11.0,11.0,5.0,https://pypi.org/project/ipyregulartable,174.0,,,,3.0,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,71884.0,,,,,,,,,,,,
139,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,72.0,2020-06-18 03:30:24,0.5.10,,854.0,17.0,26.0,26.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,854.0,,,,3.0,,269.0,,,,,,,,,,,,,,,
140,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,17,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2022-10-12 13:17:36.580000,2022-09-01 10:51:55,3.0,2.0,4.0,13.0,,,,1189.0,8.0,53.0,53.0,4.0,https://pypi.org/project/ipyscales,152.0,https://anaconda.org/conda-forge/ipyscales,2022-10-12 13:17:36.580,54988.0,3.0,,178.0,,,,,,,,,,,,,,,
141,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,22.0,2.0,3.0,998.0,,,,1131.0,,31.0,31.0,3.0,https://pypi.org/project/py-heat-magic,1131.0,,,,2.0,,34.0,,,,,,,,,,,,,,,
142,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2022-07-06 19:26:23.000000,2019-07-16 04:37:36,72.0,57.0,42.0,930.0,2019-07-16 04:33:54,0.11.0,,477.0,14.0,3.0,3.0,8.0,,,,,,2.0,,60.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,477.0,,,,,,,,,,,,
143,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2022-11-03 11:03:39.000000,2022-11-03 11:03:11,165.0,770.0,7278.0,793.0,2022-10-12 16:44:26,2022.09.120,,,32.0,,,255.0,,,,,,3.0,,,,,,,,,,,,,,,,,
