,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
139,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,jupyterlab_iframe,timkpaine/jupyterlab_iframe,,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-11-30 04:15:50.000000,2021-11-30 04:15:02.000000,15.0,5.0,58.0,77.0,,2021-11-30 04:16:27.000000,0.4.1,,1576.0,14.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab_iframe,428.0,,,,,,,,2.0,Apache-2.0,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,1148.0,,,,,,,
140,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,16,jupyterhub-systemdspawner,jupyterhub/systemdspawner,,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-12-01 11:44:56.000000,2021-08-06 12:10:14.000000,38.0,25.0,29.0,75.0,146.0,,,,1580.0,,19.0,19.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,1580.0,,,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
141,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,16,ipyregulartable,jpmorganchase/ipyregulartable,,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-11-29 03:49:41.000000,2021-11-29 03:49:40.000000,9.0,9.0,15.0,51.0,,,,,142170.0,5.0,8.0,8.0,4.0,https://pypi.org/project/ipyregulartable,38.0,,,,,,,,3.0,Apache-2.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,142132.0,,,,,,,
142,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-11-25 02:09:26.000000,2021-10-14 14:56:05.000000,7.0,1.0,28.0,50.0,195.0,2021-10-13 09:52:26.000000,3.2.1,3251.0,839.0,21.0,,,8.0,,,https://anaconda.org/conda-forge/jupyter-archive,2021-10-13 13:44:42.346000,18565.0,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
143,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,16,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-11-29 20:07:10.000000,2021-11-15 18:45:22.000000,36.0,5.0,26.0,48.0,,2021-11-15 20:10:09.000000,1.3.0,,,6.0,68.0,68.0,11.0,https://pypi.org/project/jupyterhub-ltiauthenticator,,,,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
144,jupyterlab-sos,True,Jupyterlab extension for SoS Polyglot Notebook and Workflow..,https://github.com/vatlab/jupyterlab-sos,,lab-extensions,16,,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,,https://github.com/vatlab/jupyterlab-sos,2018-03-20 16:07:18.000000,2021-11-12 20:41:39.000000,2021-11-12 20:41:32.000000,3.0,10.0,48.0,47.0,301.0,2019-09-02 19:30:02.000000,0.5.0,,663.0,11.0,5.0,5.0,4.0,,,https://anaconda.org/conda-forge/jupyterlab-sos,2021-04-16 15:33:43.971000,12822.0,,,,,2.0,BSD-3-Clause,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,189.0,,,,,,,
145,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,16,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,7.0,3.0,5.0,25.0,266.0,,,,2823.0,6.0,403.0,403.0,5.0,https://pypi.org/project/ipydatawidgets,,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,118585.0,,,,,3.0,,,,,,,,,,,,
146,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,2.0,4.0,13.0,172.0,,,,1270.0,7.0,48.0,48.0,4.0,https://pypi.org/project/ipyscales,60.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,50827.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
147,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,15,,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000000,2021-12-01 23:24:51.000000,2021-12-01 23:24:47.000000,144.0,27.0,23.0,1667.0,,,,,,15.0,22.0,22.0,8.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
148,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,,OpenGeoscience/geonotebook,,geonotebook/geonotebook,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,136.0,37.0,46.0,1036.0,647.0,,,,2019.0,,,,9.0,,,,,,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,6.0,131259.0,3.0,Apache-2.0,,,,,,,,,,,
149,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,2019-01-18 19:37:06.000000,2021-10-21 20:09:40.000000,2021-10-21 20:09:40.000000,81.0,18.0,62.0,643.0,141.0,,,4572.0,152.0,2.0,,,7.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
150,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,15,pylantern,timkpaine/lantern,,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000000,2021-02-27 21:52:34.000000,2021-02-27 21:52:33.000000,19.0,10.0,188.0,299.0,495.0,2020-02-02 22:32:28.000000,0.1.6,,67.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,67.0,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
151,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,15,blackcellmagic,csurfer/blackcellmagic,,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2021-09-18 19:09:47.000000,2021-09-18 19:09:46.000000,9.0,3.0,5.0,279.0,18.0,,,,4171.0,,124.0,124.0,3.0,https://pypi.org/project/blackcellmagic,4171.0,,,,,,,,2.0,MIT,,,,,,,,,,,
152,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,15,,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-10-01 15:38:50.000000,2021-10-01 15:21:38.000000,22.0,1.0,24.0,183.0,35.0,,,,4422.0,,,,10.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,4422.0,,,,,,,
153,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,15,sparkmonitor,krishnan-r/sparkmonitor,,krishnanr/sparkmonitor,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02.000000,47.0,15.0,7.0,164.0,214.0,2018-05-29 18:46:14.000000,0.0.9,2379.0,60.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,,,,,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,900.0,3.0,Apache-2.0,,,,,,,,,,,
154,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-11-20 21:43:58.000000,2021-11-20 21:43:48.000000,9.0,5.0,18.0,132.0,,2021-07-17 23:45:44.000000,0.4.1,,5087.0,5.0,,,4.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,5087.0,,,,,,,
155,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,28.0,33.0,28.0,123.0,158.0,,,,4852.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,315404.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
156,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,25.0,11.0,7.0,111.0,441.0,,,,,,310.0,310.0,10.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
157,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,15,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,,https://github.com/jupyter-incubator/contentmanagement,2015-09-21 15:41:02.000000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34.000000,25.0,7.0,20.0,75.0,136.0,,,,1252.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,146.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958000,69698.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
158,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,15,jupyterlab_theme_solarized_dark,AllanChain/jupyterlab-theme-solarized-dark,,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,2020-04-05 12:18:48.000000,2021-11-16 02:56:15.000000,2021-11-16 02:48:11.000000,6.0,1.0,1.0,49.0,68.0,2021-09-26 00:52:38.000000,2.0.1,,4562.0,9.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,293.0,,,,,,,,1.0,BSD-3-Clause,,jupyterlab-theme-solarized-dark,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,4269.0,,,,,,,
159,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,15,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-11-30 07:20:14.000000,2021-11-30 07:20:14.000000,50.0,21.0,68.0,46.0,,2021-10-19 17:24:48.000000,1.0.5,,,3.0,31.0,31.0,,https://pypi.org/project/jupyterhub-nativeauthenticator,,,,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
160,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,14,jupyternotify,ShopRunner/jupyter-notify,,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,31.0,11.0,11.0,544.0,,2018-01-08 14:51:41.000000,0.1.15,,826.0,4.0,,,11.0,https://pypi.org/project/jupyternotify,826.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
161,JupyterLab SQL,True,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,14,jupyterlab_sql,pbugnion/jupyterlab-sql,,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000000,2021-10-06 09:31:32.000000,2020-01-04 12:02:35.000000,42.0,37.0,37.0,360.0,634.0,,,,597.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,597.0,,,,,,,,3.0,MIT,,,,,,,,,,,
162,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,,pprzetacznik/IElixir,,pprzetacznik/ielixir,https://github.com/pprzetacznik/IElixir,2015-07-06 11:39:08.000000,2021-08-28 04:15:14.000000,2021-03-20 17:27:38.000000,37.0,10.0,20.0,332.0,282.0,2020-11-15 17:48:03.000000,0.9.21,,3.0,8.0,,,19.0,,,,,,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,302.0,3.0,Apache-2.0,,,,,,,,,,ielixir,
163,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,14,,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-08-31 22:18:16.000000,2021-02-24 06:31:50.000000,27.0,16.0,10.0,275.0,31.0,,,,7134.0,,2.0,2.0,6.0,,,,,,,,,,3.0,MIT,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,7134.0,,,,,,,
164,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2021-11-22 09:07:18.000000,2021-11-22 09:07:17.000000,102.0,6.0,39.0,275.0,210.0,2021-04-08 06:54:08.000000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,10.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
165,nbinteract,True,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,14,nbinteract,SamLau95/nbinteract,,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-10-26 15:14:42.000000,2021-04-15 20:39:36.000000,20.0,29.0,41.0,204.0,590.0,,,,550.0,,1.0,1.0,8.0,https://pypi.org/project/nbinteract,550.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
166,JupyterLab Chart Editor,True,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,14,,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-08-10 22:24:09.000000,2021-03-10 20:56:11.000000,20.0,12.0,19.0,204.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,2101.0,6.0,3.0,3.0,5.0,,,,,,,,,,3.0,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2101.0,,,,,,,
167,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,14,jupyter-bokeh,bokeh/jupyter_bokeh,,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-09-30 18:18:05.000000,2021-09-30 18:17:17.000000,35.0,9.0,70.0,186.0,,,,,36917.0,,,,16.0,https://pypi.org/project/jupyter-bokeh,4629.0,,,,,,,,3.0,BSD-3-Clause,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,32288.0,,,,,,,
168,cdsdashboards,True,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,14,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,,https://github.com/ideonate/cdsdashboards,2020-04-28 13:51:31.000000,2021-11-08 10:13:58.000000,2021-11-08 10:13:58.000000,24.0,24.0,50.0,146.0,449.0,,,,1404.0,19.0,,,11.0,https://pypi.org/project/cdsdashboards,412.0,https://anaconda.org/conda-forge/cdsdashboards,2021-10-28 20:01:06.914000,16877.0,,,,,3.0,,,,,,,,,,,,
169,Kernel Detection,True,An Jupyter plugin to enable the automatic detection of..,https://github.com/Cadair/jupyter_environment_kernels,,kernels,14,environment_kernels,Cadair/jupyter_environment_kernels,,,https://github.com/Cadair/jupyter_environment_kernels,2015-01-06 14:50:00.000000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01.000000,16.0,7.0,22.0,143.0,77.0,2018-02-12 13:01:06.000000,1.1.1,,4021.0,2.0,,,6.0,https://pypi.org/project/environment_kernels,4021.0,,,,,,,,3.0,BSD-2-Clause,,,,,,,,,,,
170,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,14,igv-jupyter,igvteam/igv-jupyter,,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2021-11-22 19:09:03.000000,2021-11-22 18:54:33.000000,14.0,,39.0,139.0,119.0,2021-11-22 19:09:03.000000,0.10.4,,,8.0,6.0,6.0,4.0,https://pypi.org/project/igv-jupyter,,,,,,,,,3.0,MIT,,,,,,,,,,,
171,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,14,ipylab,jtpio/ipylab,conda-forge/ipylab,,https://github.com/jtpio/ipylab,2019-11-15 19:52:12.000000,2021-11-14 22:01:52.000000,2021-11-14 22:01:52.000000,4.0,8.0,17.0,89.0,,2021-11-13 10:58:20.000000,0.5.2,18.0,942.0,11.0,,,5.0,https://pypi.org/project/ipylab,633.0,https://anaconda.org/conda-forge/ipylab,2021-11-13 16:03:39.438000,7732.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
172,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,14,ipytree,QuantStack/ipytree,conda-forge/ipytree,,https://github.com/QuantStack/ipytree,2018-09-15 13:17:27.000000,2021-11-28 19:41:05.000000,2021-08-10 09:03:01.000000,23.0,15.0,13.0,86.0,103.0,,,,822.0,7.0,,,8.0,https://pypi.org/project/ipytree,,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895000,27147.0,,,,,3.0,MIT,,,,,,,,,,,
173,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,14,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-12-01 19:22:30.000000,2021-12-01 19:18:49.000000,58.0,22.0,42.0,80.0,212.0,,,,,,30.0,30.0,18.0,https://pypi.org/project/jupyter-rsession-proxy,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
174,niwidgets,True,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,14,niwidgets,nipy/niwidgets,,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-10-21 18:19:17.000000,2020-03-24 14:27:42.000000,33.0,17.0,17.0,70.0,242.0,,,,,,27.0,27.0,16.0,https://pypi.org/project/niwidgets,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
175,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,14,jupyterlab-quickopen,parente/jupyterlab-quickopen,,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000000,2021-08-14 21:32:12.000000,2021-08-14 21:29:39.000000,6.0,,,69.0,54.0,2021-08-14 21:40:58.000000,1.1.0,,421.0,2.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,302.0,,,,,,,,3.0,BSD-3-Clause,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,119.0,,,,,,,
176,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,14,,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,2018-04-20 16:11:58.000000,2021-10-01 08:10:31.000000,2021-10-01 08:10:31.000000,7.0,2.0,11.0,60.0,120.0,2021-09-02 09:10:11.000000,3.0.6,,219.0,4.0,3.0,3.0,4.0,,,,,,,,,,3.0,,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,219.0,,,,,,,
177,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,2018-06-18 22:07:19.000000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32.000000,15.0,7.0,6.0,56.0,191.0,2019-09-05 11:54:07.000000,0.4.0,,458.0,3.0,,,8.0,,,,,,,,,,3.0,BSD-3-Clause,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,458.0,,,,,,,
178,SSH Kernel,True,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,14,sshkernel,NII-cloud-operation/sshkernel,,,https://github.com/NII-cloud-operation/sshkernel,2019-02-12 02:46:14.000000,2021-11-04 09:33:50.000000,2021-11-04 09:33:21.000000,10.0,1.0,6.0,47.0,398.0,,,,178.0,,6.0,6.0,4.0,https://pypi.org/project/sshkernel,178.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
179,SudoSpawner,True,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,14,sudospawner,jupyterhub/sudospawner,,,https://github.com/jupyterhub/sudospawner,2014-11-24 23:21:36.000000,2021-09-10 08:58:36.000000,2021-09-10 08:58:36.000000,36.0,17.0,20.0,42.0,115.0,,,,551.0,,35.0,35.0,14.0,https://pypi.org/project/sudospawner,551.0,,,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
180,dummyauthenticator,True,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,14,jupyterhub-dummyauthenticator,jupyterhub/dummyauthenticator,,,https://github.com/jupyterhub/dummyauthenticator,2016-02-14 21:57:32.000000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00.000000,15.0,5.0,2.0,27.0,7.0,,,,1796.0,,92.0,92.0,,https://pypi.org/project/jupyterhub-dummyauthenticator,1796.0,,,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
181,lgo,True,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,13,,yunabe/lgo,,,https://github.com/yunabe/lgo,2017-10-05 15:29:10.000000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17.000000,106.0,23.0,53.0,2222.0,169.0,,,,,,,,9.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
182,nbgather,True,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,13,,microsoft/gather,,,https://github.com/microsoft/gather,2018-10-08 23:32:10.000000,2021-09-21 17:26:54.000000,2020-02-14 15:11:45.000000,27.0,10.0,16.0,419.0,343.0,,,,53.0,,,,12.0,,,,,,,,,,3.0,MIT,,nbgather,https://www.npmjs.com/package/nbgather,53.0,,,,,,,
183,Matlab Kernel,True,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,13,matlab_kernel,calysto/matlab_kernel,,,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000000,2021-09-14 19:55:27.000000,2020-11-09 20:41:43.000000,72.0,25.0,102.0,407.0,210.0,2017-10-17 21:39:32.000000,0.15.0,,946.0,1.0,,,17.0,https://pypi.org/project/matlab_kernel,946.0,,,,,,,,3.0,,,,,,,,,,,,
184,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,13,nbqa,nbQA-dev/nbQA,,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-11-29 17:47:08.000000,2021-11-29 17:47:06.000000,22.0,4.0,230.0,363.0,582.0,,,,,,,,16.0,https://pypi.org/project/nbqa,,,,,,,,,3.0,MIT,,,,,,,,,,,
185,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,13,nbopen,takluyver/nbopen,,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18.000000,50.0,35.0,25.0,266.0,57.0,,,,980.0,,,,10.0,https://pypi.org/project/nbopen,980.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
186,testbook,True,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,13,,nteract/testbook,,,https://github.com/nteract/testbook,2020-02-26 19:43:22.000000,2021-09-21 04:29:33.000000,2021-09-21 04:29:32.000000,25.0,34.0,45.0,264.0,,,,,,,68.0,68.0,14.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
187,pynb,True,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,,elehcimd/pynb,,,https://github.com/elehcimd/pynb,2017-11-14 11:13:22.000000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10.000000,6.0,,8.0,232.0,154.0,,,,,,17.0,17.0,8.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
188,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,13,jupyter-spark,mozilla/jupyter-spark,,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11.000000,30.0,13.0,14.0,191.0,106.0,,,,,,15.0,15.0,12.0,https://pypi.org/project/jupyter-spark,,,,,,,,,3.0,MPL-2.0,,,,,,,,,,,
