,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
141,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,16,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2023-10-05 13:58:17.000000,2023-10-05 13:56:33,89.0,795.0,476.0,736.0,2023-09-05 20:06:29,0.20.3,,1843.0,18.0,,,68.0,https://pypi.org/project/lfortran,79.0,https://anaconda.org/conda-forge/lfortran,2023-09-05 23:53:30.189,67052.0,3.0,,,,,,,,,,,,,,,,,
142,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,16,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-10-03 03:45:22.000000,2023-09-26 03:18:06,196.0,64.0,494.0,576.0,2023-03-18 23:02:09,3.2.2,31130.0,2567.0,37.0,,,113.0,https://pypi.org/project/jupyter_enterprise_gateway,2135.0,,,,3.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,,
143,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,16,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,56.0,16.0,29.0,521.0,,,,1405.0,2.0,11.0,11.0,10.0,https://pypi.org/project/ansible-kernel,89.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,14416.0,3.0,,212.0,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66542.0,,,,,,,,,
144,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,16,nteract/commuter,,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,65.0,52.0,39.0,471.0,,,,927.0,,2.0,2.0,27.0,,,,,,3.0,,640.0,,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,927.0,,,,,,
145,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,16,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,13.0,5.0,5.0,303.0,,,,1690.0,,228.0,228.0,3.0,https://pypi.org/project/blackcellmagic,1690.0,,,,2.0,,18.0,,,,,,,,,,,,,,,
146,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,16,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,60.0,16.0,11.0,287.0,2020-02-03 15:59:07,1.0.0,2050.0,907.0,8.0,,,7.0,,,,,,3.0,,220.0,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,45040.0,,,,,,,,,
147,nbinteract,True,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,16,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2023-01-05 09:57:44.000000,2021-04-15 20:39:36,22.0,28.0,42.0,227.0,,,,4222.0,,3.0,3.0,8.0,https://pypi.org/project/nbinteract,4222.0,,,,3.0,,590.0,,,,,,,,,,,,,,,
148,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,igvteam/igv-jupyter,igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,14.0,,41.0,154.0,2022-02-07 18:33:52,1.0.0,,537.0,9.0,13.0,13.0,5.0,https://pypi.org/project/igv-jupyter,537.0,,,,3.0,g2nb/igv-jupyter,140.0,,,,,,,,,,,,,,,
149,Kernel Detection,True,An Jupyter plugin to enable the automatic detection of..,https://github.com/Cadair/jupyter_environment_kernels,,kernels,16,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:42:58.000000,2022-11-23 11:42:26,17.0,7.0,23.0,149.0,2022-11-23 11:42:59,1.2.0,,3407.0,3.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,3407.0,,,,3.0,,83.0,,,,,,,,,,,,,,,
150,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/medialab/ipysigma,,widgets,16,Yomguithereal/ipysigma,ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-06-15 13:49:54.000000,2023-06-15 13:49:38,12.0,44.0,153.0,113.0,2023-01-10 16:02:53,0.24.0,,754.0,2.0,24.0,24.0,6.0,https://pypi.org/project/ipysigma,516.0,,,,3.0,medialab/ipysigma,354.0,,,,,,,ipysigma,https://www.npmjs.com/package/ipysigma,238.0,,,,,,
151,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2023-09-05 00:11:28.000000,2023-09-05 00:11:26,17.0,4.0,64.0,99.0,2023-07-16 16:12:50,0.5.0,,3665.0,18.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,3423.0,,,,2.0,,,,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,242.0,,,,,,
152,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/finos/ipyregulartable,,widgets,16,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-09-11 12:33:30.000000,2023-09-11 12:33:29,15.0,10.0,17.0,95.0,,,,52624.0,6.0,13.0,13.0,5.0,https://pypi.org/project/ipyregulartable,102.0,,,,3.0,finos/ipyregulartable,,,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,52522.0,,,,,,
153,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,16,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-10-03 10:41:38.000000,2023-10-03 10:41:37,46.0,21.0,49.0,89.0,,,,3452.0,,30.0,30.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,3452.0,,,,3.0,,,,,,,,,,,,,,,,,
154,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,16,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2023-06-16 13:18:19.143000,2018-06-11 01:51:34,26.0,7.0,20.0,76.0,,,,1298.0,3.0,14.0,14.0,8.0,https://pypi.org/project/jupyter_cms,208.0,https://anaconda.org/conda-forge/jupyter_cms,2023-06-16 13:18:19.143,92712.0,3.0,,136.0,,,,,,,,,,,,,,,
155,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,16,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2023-05-02 16:09:30.000000,2023-05-02 16:09:30,11.0,6.0,5.0,71.0,2021-11-06 14:18:45,0.4.0,,27897.0,3.0,,,3.0,https://pypi.org/project/altair_viewer,27897.0,,,,3.0,,149.0,,,,,,,,,,,,,,,
156,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,16,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-10-02 04:00:30.000000,2023-10-02 04:00:29,6.0,4.0,17.0,60.0,2023-09-03 15:30:13,0.4.0,,52768.0,17.0,2.0,2.0,3.0,https://pypi.org/project/ipydagred3,246.0,,,,3.0,,,,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,52522.0,,,,,,
157,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,16,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2023-06-30 06:50:09.000000,2023-06-30 06:50:08,27.0,9.0,17.0,46.0,2019-01-24 17:18:45,0.12,,3335.0,2.0,84.0,84.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,3335.0,,,,2.0,,,,,,,,,,,,,,,,,
158,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,15,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-10-04 18:59:55.000000,2023-10-03 10:38:05,358.0,201.0,479.0,2383.0,,,,,1.0,9.0,9.0,95.0,,,,,,3.0,,,,,,,,,,,,,,,binderhub,,
159,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,136.0,37.0,46.0,1081.0,,,,1509.0,,,,9.0,,,,,,3.0,,647.0,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,131299.0,,,,,,,,,
160,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,15,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,22.0,2.0,3.0,1016.0,,,,672.0,,41.0,41.0,3.0,https://pypi.org/project/py-heat-magic,672.0,,,,2.0,,34.0,,,,,,,,,,,,,,,
161,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,15,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,73.0,58.0,44.0,952.0,2019-07-16 04:33:54,0.11.0,,187.0,14.0,2.0,2.0,8.0,,,,,,2.0,,60.0,,,,,,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,187.0,,,,,,
162,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,15,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-07-20 06:35:35.164000,2022-11-06 15:47:40,76.0,17.0,86.0,793.0,,,,70.0,8.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3429.0,3.0,,299.0,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,414.0,,,,,,,,,
163,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,15,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-08-03 13:34:28.000000,2023-08-01 13:48:57,69.0,35.0,74.0,474.0,,,,2704.0,,,,29.0,,,,,,3.0,,,,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2704.0,,,,,,
164,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,15,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,,2016-11-07 14:08:25.000,2023-10-04 22:41:48.000000,2023-04-14 07:14:04,39.0,13.0,24.0,443.0,,,,1701.0,4.0,38.0,38.0,4.0,,,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,139499.0,3.0,,,,,,,,,,,,,,,,,
165,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,15,executablebooks/thebe,,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-10-04 07:32:50.000000,2023-09-28 12:08:17,59.0,89.0,117.0,346.0,2021-10-26 10:04:08,0.8.2,,,5.0,7.0,7.0,28.0,,,,,,3.0,,,,,,,,,,,,,,,,,
166,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,15,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2023-09-04 14:11:31.000000,2023-09-04 14:11:30,20.0,11.0,188.0,340.0,2020-02-02 22:32:28,0.1.6,,58.0,26.0,19.0,19.0,3.0,https://pypi.org/project/pylantern,58.0,,,,2.0,,,,,,,,,,,,,,,,,
167,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,33.0,20.0,10.0,306.0,,,,6559.0,,4.0,4.0,7.0,,,,,,2.0,,37.0,,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,6559.0,,,,,,
168,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,15,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2023-09-21 20:03:34.000000,2023-09-21 20:03:34,38.0,9.0,45.0,298.0,,,,1070.0,,3.0,3.0,16.0,,,,,,2.0,,49.0,,,,,,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,1070.0,,,,,,
169,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,15,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-02-16 13:40:19.000000,2023-02-16 13:40:18,45.0,,111.0,279.0,2022-05-04 07:37:18,0.3.21,1298.0,72.0,50.0,17.0,17.0,17.0,https://pypi.org/project/jupyterlab-classic,34.0,,,,3.0,jupyterlab/retrolab,,,,,,,,,,,,,,,,
170,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,15,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-11-09 21:06:35.000000,2021-08-30 21:48:24,50.0,21.0,9.0,263.0,,,,46263.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,46263.0,,,,3.0,,29.0,,,,,,,,,,,,,,,
171,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,8.0,10.0,13.0,223.0,2019-07-05 21:26:30,0.5.0,,841.0,5.0,15.0,15.0,2.0,,,,,,2.0,,89.0,,,,,,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,841.0,,,,,,
172,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,15,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2023-01-13 14:14:25.000000,2023-01-13 14:14:25,80.0,,58.0,194.0,2022-12-01 21:51:02,2.4.13,,4310.0,15.0,,,11.0,https://pypi.org/project/sas_kernel,4310.0,,,,3.0,,,,,,,,,,,,,,,,,
173,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,15,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,30.0,13.0,14.0,193.0,,,,557.0,,18.0,18.0,12.0,https://pypi.org/project/jupyter-spark,557.0,,,,3.0,,106.0,,,,,,,,,,,,,,,
174,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-05-06 22:45:04.000000,2022-07-18 18:08:51,15.0,8.0,18.0,181.0,2021-07-17 23:45:44,0.4.1,,2273.0,5.0,5.0,5.0,4.0,,,,,,3.0,,,,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2273.0,,,,,,
175,nbgallery,True,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,15,nbgallery/nbgallery,,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2023-09-28 14:25:45.000000,2023-09-28 14:23:27,29.0,38.0,437.0,152.0,,,,2091.0,,,,23.0,,,,,,3.0,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-09-28 14:24:39.376505,5.0,169414.0,,,,,,,,,
176,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2023-07-31 14:10:59.000000,2020-09-11 21:06:00,30.0,35.0,28.0,137.0,,,,6760.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2023-06-16 13:21:18.593,588197.0,3.0,,158.0,,,,,,,,,,,,,,,
177,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,15,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2023-08-30 15:44:47.000000,2023-08-30 15:44:43,11.0,2.0,11.0,72.0,2023-08-30 15:49:27,4.0.0,19.0,170.0,6.0,6.0,6.0,6.0,,,,,,2.0,,157.0,,,,,,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,170.0,,,,,,
178,jupyterlab-sos,True,Jupyterlab extension for SoS Polyglot Notebook and Workflow..,https://github.com/vatlab/jupyterlab-sos,,lab-extensions,15,vatlab/jupyterlab-sos,,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2023-09-30 16:16:46.000000,2023-09-30 16:16:13,6.0,10.0,52.0,64.0,2019-09-02 19:30:02,0.5.0,,696.0,15.0,2.0,2.0,4.0,,,https://anaconda.org/conda-forge/jupyterlab-sos,2023-06-16 16:17:01.985,30906.0,2.0,,333.0,,,,,,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,66.0,,,,,,
179,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,15,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2023-08-08 06:52:04.000000,2023-08-08 06:52:04,14.0,,14.0,55.0,2019-09-05 11:54:07,0.4.0,,175.0,3.0,2.0,2.0,9.0,,,,,,2.0,,192.0,,,,,,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,175.0,,,,,,
180,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,15,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2023-06-16 16:11:22.840000,2022-09-01 10:51:55,4.0,2.0,4.0,13.0,,,,979.0,8.0,56.0,56.0,4.0,https://pypi.org/project/ipyscales,29.0,https://anaconda.org/conda-forge/ipyscales,2023-06-16 16:11:22.840,60835.0,3.0,,178.0,,,,,,,,,,,,,,,
181,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,14,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,108.0,33.0,73.0,915.0,,,8412.0,161.0,3.0,,,7.0,,,,,,3.0,,143.0,,,,,,,,,,,,,,,
182,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,14,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,37.0,13.0,12.0,575.0,2018-01-08 14:51:41,0.1.15,,1038.0,4.0,,,11.0,https://pypi.org/project/jupyternotify,1038.0,,,,3.0,,,,,,,,,,,,,,,,,
183,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2023-05-08 16:23:56.000000,2023-04-04 08:01:17,197.0,8.0,73.0,574.0,2021-04-08 06:54:08,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,12.0,,,,,,3.0,,265.0,,,,,,,,,,,,,,,
184,nbgather,True,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,14,microsoft/gather,,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2023-10-03 23:29:38.000000,2022-11-28 19:10:54,30.0,9.0,18.0,486.0,,,,31.0,,2.0,2.0,13.0,,,,,,3.0,,345.0,,,,,,,nbgather,https://www.npmjs.com/package/nbgather,31.0,,,,,,
185,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,14,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,70.0,40.0,29.0,465.0,,,,1688.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,1688.0,,,,3.0,,69.0,,,,,,,,,,,,,,,
186,Matlab Kernel,True,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,14,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,,2015-01-31 12:51:06.000,2022-05-09 10:21:04.000000,2022-05-09 10:21:01,76.0,26.0,106.0,463.0,2022-05-09 10:21:42,0.17.1,,739.0,3.0,,,18.0,https://pypi.org/project/matlab_kernel,739.0,,,,3.0,,216.0,,,,,,,,,,,,,,,
187,testbook,True,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,14,nteract/testbook,,,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-02-19 13:16:50.000000,2022-11-29 20:28:15,39.0,45.0,47.0,367.0,,,,,,280.0,280.0,15.0,,,,,,3.0,,,,,,,,,,,,,,,,,
188,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2023-03-20 14:47:11.000000,2021-03-20 17:27:38,40.0,11.0,20.0,348.0,2020-11-15 17:48:03,0.9.21,,3.0,8.0,2.0,2.0,19.0,,,,,,3.0,,282.0,,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,351.0,,,,,,,,ielixir,
189,jupyter-flex,True,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,14,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2023-10-04 02:09:36.000000,2023-10-04 02:09:34,53.0,10.0,50.0,295.0,,,,,,45.0,45.0,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,
190,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,14,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-07-19 08:30:24.000000,2023-03-14 10:04:23,45.0,18.0,82.0,227.0,,,,48377.0,,2.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,42817.0,,,,3.0,,,,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,5560.0,,,,,,
191,Jupyter DataTables,True,Jupyter Notebook extension leveraging pandas DataFrames..,https://github.com/CermakM/jupyter-datatables,,widgets,14,CermakM/jupyter-datatables,jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,MIT,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,27.0,13.0,15.0,220.0,,,,1335.0,,,,4.0,https://pypi.org/project/jupyter-datatables,1335.0,,,,3.0,,147.0,,,,,,,,,,,,,,,
