,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,license,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
96,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000,2022-05-04 08:02:28.000000,2022-05-04 08:02:27,43.0,4.0,106.0,238.0,,2022-05-04 07:37:18,0.3.21,764.0,207.0,50.0,70.0,70.0,17.0,https://pypi.org/project/jupyterlab-classic,163.0,,,,3.0,jupyterlab/retrolab,BSD-3-Clause,,,,,,,,,,,,,,,
97,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000,2022-04-10 08:21:20.000000,2022-04-10 07:57:57,29.0,2.0,68.0,219.0,372.0,2022-04-10 08:38:48,2.8.0,66184.0,1141.0,32.0,,,18.0,,,,,,2.0,,MIT,,,,,,,,,,,,,,,
98,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,27.0,17.0,18.0,162.0,188.0,2017-03-05 04:26:44,0.2.0,,9912.0,8.0,82.0,82.0,6.0,https://pypi.org/project/spylon-kernel,8529.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,87132.0,2.0,vericast/spylon-kernel,,,,,,,,,,,,,,,,
99,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000,2022-05-17 15:29:35.000000,2022-05-17 15:29:34,42.0,10.0,28.0,57.0,,2022-03-25 00:00:08,0.12.0,12.0,264188.0,30.0,,,28.0,https://pypi.org/project/jupyter-packaging,254068.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-03-25 03:27:55.931,242893.0,3.0,,BSD-3-Clause,,,,,,,,,,,,,,,
100,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,19,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000,2022-05-26 02:31:25.000000,2022-05-26 02:31:24,5.0,3.0,16.0,35.0,,2022-05-06 22:45:47,0.3.6,,106478.0,15.0,11.0,11.0,3.0,https://pypi.org/project/ipydagred3,315.0,,,,3.0,,Apache-2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,106163.0,,,,,,,,,,,,
101,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,19,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000,2022-05-23 09:12:47.321000,2022-05-19 10:50:15,7.0,3.0,6.0,28.0,287.0,,,,63804.0,7.0,500.0,500.0,5.0,https://pypi.org/project/ipydatawidgets,60665.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-05-23 09:12:47.321,147565.0,3.0,,,,,,,,,,,,,,,,,
102,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,18,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,316.0,5.0,77.0,2586.0,,2021-07-13 22:12:59,0.13.2,,14031.0,4.0,,,11.0,,,,,,3.0,,Apache-2.0,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,21.0,505130.0,,,,,,,
103,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000,2022-05-26 12:31:48.000000,2022-05-26 12:31:48,311.0,176.0,447.0,2131.0,2690.0,,,,,1.0,6.0,6.0,83.0,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,,,binderhub,,,
104,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,91.0,39.0,29.0,821.0,264.0,,,,5322.0,1.0,177.0,177.0,7.0,https://pypi.org/project/notedown,4612.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,33381.0,3.0,,BSD-2-Clause,,,,,,,,,,,,,,,
105,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,152.0,66.0,57.0,784.0,90.0,2019-05-06 03:28:50,1.3.0,81501.0,1734.0,5.0,,,4.0,,,,,,2.0,,MIT,,,,,,,,,,,,,,,
106,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000,2022-05-20 21:21:20.000000,2022-02-17 09:42:09,18.0,44.0,140.0,707.0,713.0,2021-08-17 16:20:34,0.7.4,15.0,19.0,10.0,158.0,158.0,44.0,,,,,,2.0,,MIT,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-09-28 04:43:56.581044,3.0,1637.0,,,,,iruby,,
107,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000,2022-05-20 09:23:02.000000,2022-05-01 16:53:22,44.0,20.0,129.0,549.0,384.0,,,,40903.0,,,,31.0,https://pypi.org/project/jupyterlab_code_formatter,34380.0,,,,2.0,,MIT,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,6523.0,,,,,,,,,,,,
108,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000,2022-04-24 18:21:26.000000,2022-04-12 21:28:47,58.0,27.0,55.0,518.0,430.0,2021-09-15 15:34:35,3.1.0,,3942.0,1.0,2.0,2.0,21.0,https://pypi.org/project/jupyterlab_latex,2581.0,,,,2.0,,BSD-3-Clause,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1361.0,,,,,,,,,,,,
109,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,55.0,34.0,98.0,449.0,335.0,2020-09-05 22:35:32,2.3.0,,8608.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,611177.0,2.0,,BSD-3-Clause,,,,,,,,,,,,,,,
110,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,18,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,112.0,14.0,162.0,385.0,561.0,2021-08-25 00:19:46,2.5.1,104.0,9074.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,9072.0,,,,2.0,jupyter-server/kernel_gateway,,,,,,,,,,,,,,,,
111,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000,2022-05-26 02:29:30.000000,2022-05-26 02:29:29,32.0,9.0,73.0,367.0,,2022-05-11 00:36:32,0.2.0,,892.0,13.0,22.0,22.0,7.0,https://pypi.org/project/tributary,172.0,https://anaconda.org/conda-forge/tributary,2022-05-17 02:09:09.609,16569.0,3.0,,Apache-2.0,,,,,,,,,,,,,,,
112,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000,2022-05-01 03:38:16.000000,2022-05-01 03:38:15,55.0,12.0,82.0,330.0,579.0,,,,12515.0,27.0,,,11.0,https://pypi.org/project/vega,5741.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,481010.0,3.0,,BSD-3-Clause,,,,,,,,,,,,,,,
113,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000,2022-04-09 01:30:39.000000,2021-12-10 09:26:11,86.0,21.0,36.0,325.0,228.0,2021-11-27 17:02:34,3.0.1,,2747.0,6.0,2.0,2.0,15.0,https://pypi.org/project/jupyterlab-github,959.0,,,,2.0,,BSD-3-Clause,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,1788.0,,,,,,,,,,,,
114,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000,2022-04-09 13:35:22.000000,2022-04-09 13:35:21,50.0,8.0,70.0,299.0,,2021-03-28 03:19:03,0.3.1,,11611.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,8381.0,,,,2.0,,Apache-2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3230.0,,,,,,,,,,,,
115,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000,2022-05-16 19:14:25.000000,2022-05-16 19:13:34,49.0,37.0,90.0,262.0,,2022-01-08 01:09:14,5.2.0,,24237.0,16.0,,,19.0,https://pypi.org/project/dask-labextension,6399.0,https://anaconda.org/conda-forge/dask-labextension,2022-01-08 15:40:51.016,539515.0,2.0,,BSD-3-Clause,dask-labextension,https://www.npmjs.com/package/dask-labextension,2424.0,,,,,,,,,,,,
116,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,24.0,23.0,25.0,241.0,,,,,44378.0,,125.0,125.0,11.0,https://pypi.org/project/nteract-scrapbook,44378.0,,,,3.0,,BSD-3-Clause,,,,,,,,,,,,,,,
117,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000,2022-04-09 05:41:03.000000,2022-02-15 08:27:46,29.0,19.0,20.0,238.0,,2021-02-04 22:39:49,0.8.0,,7484.0,2.0,38.0,38.0,7.0,,,,,,2.0,,BSD-3-Clause,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,7484.0,,,,,,,,,,,,
118,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,18,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,49.0,15.0,7.0,164.0,215.0,2018-05-29 18:46:14,0.0.9,2401.0,1533.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1477.0,,,,2.0,,Apache-2.0,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,915.0,,,,,,,
119,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,18,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000,2022-04-09 06:02:36.000000,2021-08-26 08:02:18,21.0,7.0,16.0,143.0,111.0,,,,1482.0,,307.0,307.0,7.0,,,,,,1.0,,BSD-3-Clause,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,1482.0,,,,,,,,,,,,
120,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000,2022-05-10 10:44:00.000000,2022-05-10 10:44:00,40.0,5.0,26.0,53.0,,2021-11-15 20:10:09,1.3.0,,2720.0,6.0,76.0,76.0,13.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2720.0,,,,2.0,,BSD-3-Clause,,,,,,,,,,,,,,,
121,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,18,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000,2022-05-17 12:21:20.000000,2022-05-17 12:21:20,51.0,22.0,69.0,50.0,,2021-10-19 17:24:48,1.0.5,,4826.0,3.0,38.0,38.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,4826.0,,,,2.0,,BSD-3-Clause,,,,,,,,,,,,,,,
122,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,18,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,2019-08-11 10:10:05.000,2022-05-25 19:40:14.000000,2021-12-10 13:35:55,11.0,3.0,4.0,39.0,86.0,2021-11-19 19:10:31,1.7.0,,52302.0,18.0,17.0,17.0,3.0,https://pypi.org/project/ipyvue,50896.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039,46427.0,3.0,widgetti/ipyvue,MIT,,,,,,,,,,,,,,,
123,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,17,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000,2022-05-25 08:58:49.000000,2022-05-25 08:58:45,849.0,53.0,277.0,2197.0,,,,,56702.0,22.0,,,110.0,https://pypi.org/project/ipyparallel,48411.0,https://anaconda.org/conda-forge/ipyparallel,2022-05-10 12:00:39.038,605282.0,3.0,,,,,,,,,,,,,,,,,
124,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000,2022-04-08 23:05:35.000000,2019-07-16 04:37:36,74.0,55.0,42.0,910.0,60.0,2019-07-16 04:33:54,0.11.0,,459.0,14.0,3.0,3.0,8.0,,,,,,2.0,,MIT,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,459.0,,,,,,,,,,,,
125,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,2017-04-21 16:05:14.000,2022-05-26 01:46:39.000000,2022-05-24 00:49:24,165.0,54.0,458.0,508.0,,2022-01-27 22:17:10,2.6.0,16972.0,1548.0,29.0,,,96.0,https://pypi.org/project/jupyter_enterprise_gateway,1240.0,,,,3.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,,
126,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,17,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000,2022-05-17 10:57:25.000000,2022-04-25 21:20:30,30.0,4.0,245.0,494.0,608.0,,,,32744.0,,,,18.0,https://pypi.org/project/nbqa,32744.0,,,,3.0,,MIT,,,,,,,,,,,,,,,
