,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
177,jupyterlab-sos,True,Jupyterlab extension for SoS Polyglot Notebook and Workflow..,https://github.com/vatlab/jupyterlab-sos,,lab-extensions,15,vatlab/jupyterlab-sos,,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2022-09-22 02:09:32.956000,2022-08-02 18:58:37,3.0,8.0,51.0,55.0,2019-09-02 19:30:02,0.5.0,,587.0,14.0,,,4.0,,,https://anaconda.org/conda-forge/jupyterlab-sos,2022-09-22 02:09:32.956,19898.0,2.0,,325.0,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,50.0,,,,,,,,,,,,
178,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,14,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,70.0,40.0,29.0,457.0,,,,2468.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,2468.0,,,,3.0,,69.0,,,,,,,,,,,,,,,
179,nbgather,True,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,14,microsoft/gather,,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2022-08-17 14:51:55.000000,2020-02-14 15:11:45,29.0,11.0,16.0,454.0,,,,44.0,,,,12.0,,,,,,3.0,,343.0,nbgather,https://www.npmjs.com/package/nbgather,44.0,,,,,,,,,,,,
180,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,14,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2022-10-20 09:22:35.000000,2022-10-20 00:40:13,45.0,487.0,95.0,421.0,,,,1245.0,13.0,,,47.0,https://pypi.org/project/lfortran,121.0,https://anaconda.org/conda-forge/lfortran,2022-10-18 23:55:11.816,43869.0,3.0,,,,,,,,,,,,,,,,,
181,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2022-10-06 10:56:38.000000,2022-10-06 10:56:38,148.0,4.0,54.0,420.0,2021-04-08 06:54:08,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,10.0,,,,,,3.0,,222.0,,,,,,,,,,,,,,,
182,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,14,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,,2016-11-07 14:08:25.000,2022-04-19 19:03:10.872000,2022-04-04 19:36:18,39.0,11.0,24.0,413.0,,,,1630.0,4.0,29.0,29.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,114125.0,3.0,,,,,,,,,,,,,,,,,
183,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,14,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,MIT,2018-12-18 10:10:58.000,2022-10-19 14:06:28.000000,2022-10-17 10:23:35,83.0,16.0,110.0,376.0,,,,,,,,31.0,,,,,,3.0,,412.0,,,,,,,,,,,,,,,
184,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2021-12-03 09:17:20.000000,2021-03-20 17:27:38,39.0,10.0,20.0,343.0,2020-11-15 17:48:03,0.9.21,,3.0,8.0,,,19.0,,,,,,3.0,,282.0,,,,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,345.0,,,,,,ielixir,
185,testbook,True,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,14,nteract/testbook,,,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2022-08-12 17:58:32.000000,2022-08-12 17:58:32,31.0,42.0,46.0,327.0,,,,,,150.0,150.0,14.0,,,,,,3.0,,,,,,,,,,,,,,,,,
186,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,14,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,33.0,18.0,10.0,297.0,,,,6226.0,,2.0,2.0,7.0,,,,,,3.0,,37.0,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,6226.0,,,,,,,,,,,,
187,nbinteract,True,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,14,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2022-10-06 01:55:15.000000,2021-04-15 20:39:36,20.0,29.0,41.0,218.0,,,,942.0,,1.0,1.0,8.0,https://pypi.org/project/nbinteract,942.0,,,,3.0,,590.0,,,,,,,,,,,,,,,
188,nbmake-action,True,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,14,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,Apache-2.0,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,7.0,,24.0,154.0,2020-12-11 15:26:11,0.2.1,,,5.0,29.0,29.0,2.0,,,,,,3.0,,731.0,,,,,,,,,,,,,,,
189,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,14,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2022-07-21 13:47:17.000000,2022-07-21 13:47:16,15.0,4.0,62.0,82.0,2022-04-11 20:18:27,0.4.4,,1900.0,17.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab_iframe,1090.0,,,,3.0,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,810.0,,,,,,-2.0,,,,,,
190,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,14,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34,26.0,7.0,20.0,76.0,,,,1316.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,235.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958,78914.0,3.0,,136.0,,,,,,,,,,,,,,,
191,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32,14.0,7.0,6.0,55.0,2019-09-05 11:54:07,0.4.0,,154.0,3.0,,,8.0,,,,,,3.0,,191.0,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,154.0,,,,,,,,,,,,
192,SudoSpawner,True,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,14,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2021-09-10 08:58:36.000000,2021-09-10 08:58:36,36.0,17.0,20.0,44.0,,,,777.0,,42.0,42.0,14.0,https://pypi.org/project/sudospawner,777.0,,,,3.0,,115.0,,,,,,,,,,,,,,,
193,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/medialab/ipysigma,,widgets,14,Yomguithereal/ipysigma,ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2022-10-05 11:53:36.000000,2022-10-05 11:53:34,6.0,42.0,73.0,40.0,,,,1164.0,,,,3.0,https://pypi.org/project/ipysigma,883.0,,,,3.0,medialab/ipysigma,173.0,ipysigma,https://www.npmjs.com/package/ipysigma,281.0,,,,,,,,,,,,
194,dummyauthenticator,True,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,14,jupyterhub/dummyauthenticator,jupyterhub-dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,BSD-3-Clause,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,14.0,5.0,2.0,28.0,,,,6475.0,,104.0,104.0,,https://pypi.org/project/jupyterhub-dummyauthenticator,6475.0,,,,2.0,,7.0,,,,,,,,,,,,,,,
195,lgo,True,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,13,yunabe/lgo,,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,115.0,23.0,53.0,2270.0,,,,,,,,9.0,,,,,,3.0,,169.0,,,,,,,,,,,,,,,
196,JupyterLab SQL,True,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,13,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2022-07-07 15:24:16.000000,2020-01-04 12:02:35,46.0,38.0,37.0,383.0,,,,484.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,484.0,,,,3.0,,634.0,,,,,,,,,,,,,,,
197,pynb,True,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,elehcimd/pynb,,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10,6.0,,8.0,238.0,,,,,,21.0,21.0,8.0,,,,,,3.0,,154.0,,,,,,,,,,,,,,,
198,naas,True,"Schedule notebooks, run them like APIs, expose securely your assets:..",https://github.com/jupyter-naas/naas,,notebook-tools,13,jupyter-naas/naas,naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2022-10-19 12:38:23.000000,2022-10-13 10:58:50,20.0,35.0,117.0,212.0,,,,5142.0,,3.0,3.0,18.0,https://pypi.org/project/naas,5142.0,,,,3.0,,,,,,,,,,,,,,,,,
199,Collapsible Headings,True,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,13,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2022-07-20 03:22:41.000000,2021-05-22 01:41:35,7.0,9.0,22.0,171.0,,,,1152.0,,,,6.0,,,,,,3.0,,98.0,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,1152.0,,,,,,,,,,,,
200,SQLCell,True,"SQLCell is a magic function for the Jupyter Notebook that executes raw,..",https://github.com/tmthyjames/SQLCell,,magic,13,tmthyjames/SQLCell,sqlcell,,https://github.com/tmthyjames/SQLCell,MIT,2016-08-15 01:54:46.000,2022-08-23 17:53:50.000000,2020-10-06 02:14:24,10.0,60.0,24.0,149.0,,,,65.0,,1.0,1.0,14.0,https://pypi.org/project/sqlcell,65.0,,,,3.0,,310.0,,,,,,,,,,,,,,,
201,nbgallery,True,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,13,nbgallery/nbgallery,,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2022-10-17 10:37:25.000000,2022-10-17 10:37:20,23.0,70.0,307.0,143.0,,,,2345.0,,,,19.0,,,,,,3.0,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2022-08-19 15:47:03.596875,3.0,161845.0,,,,,,,
202,JupyterLab HDF5,True,Open and explore HDF5 files in JupyterLab. Can handle very..,https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,13,jupyterlab/jupyterlab-hdf5,jupyterlab_hdf,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2022-07-07 10:57:13.000000,2022-02-21 08:59:58,19.0,11.0,33.0,100.0,,,,1573.0,,,,6.0,https://pypi.org/project/jupyterlab_hdf,833.0,,,,3.0,,337.0,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,740.0,,,,,,,,,,,,
203,JupyterLab Commenting,True,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,13,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,23.0,24.0,10.0,94.0,,,,158.0,,,,10.0,,,,,,3.0,,332.0,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,158.0,,,,,,,,,,,,
204,jupyterlab-sparkmonitor,True,JupyterLab extension that enables monitoring launched..,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,itsjafer/jupyterlab-sparkmonitor,jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-04-01 16:32:31.000000,2022-04-01 16:32:30,20.0,8.0,8.0,82.0,,,,5686.0,,,,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,5623.0,,,,3.0,,275.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,54.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,297.0,,,,,,,
205,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,13,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2022-07-20 09:01:23.000000,2021-12-12 18:25:55,8.0,,,75.0,2021-12-12 18:28:02,1.2.0,,375.0,3.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,339.0,,,,3.0,,56.0,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,36.0,,,,,,,,,,,,
206,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,13,AllanChain/jupyterlab-theme-solarized-dark,jupyterlab_theme_solarized_dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,BSD-3-Clause,2020-04-05 12:18:48.000,2022-07-21 07:55:39.000000,2022-07-21 07:55:38,9.0,1.0,2.0,69.0,2021-09-26 00:52:38,2.0.1,,12561.0,9.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,9152.0,,,,2.0,,,jupyterlab-theme-solarized-dark,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,3409.0,,,,,,,,,,,,
207,WrapSpawner,True,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,13,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,BSD-3-Clause,2016-09-21 21:48:31.000,2022-05-19 19:03:08.000000,2022-03-04 23:33:51,49.0,17.0,14.0,56.0,2022-03-02 16:00:43,1.0.1,,,2.0,7.0,7.0,16.0,,,,,,3.0,,35.0,,,,,,,,,,,,,,,
208,JWT Authenticator,True,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,mogthesprog/jwtauthenticator,jupyterhub-jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,Apache-2.0,2017-06-21 20:09:58.000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15,38.0,9.0,8.0,42.0,,,,134.0,,10.0,10.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,134.0,,,,3.0,,24.0,,,,,,,,,,,,,,,
209,FargateSpawner,True,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,13,uktrade/fargatespawner,fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:04.000000,2020-06-28 13:25:54,21.0,6.0,5.0,36.0,,,,189.0,,3.0,3.0,3.0,https://pypi.org/project/fargatespawner,189.0,,,,3.0,,59.0,,,,,,,,,2.0,,,,,,
210,pick,True,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,13,nteract/pick,pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24,7.0,4.0,5.0,31.0,,,,72409.0,,,,5.0,https://pypi.org/project/pick,72409.0,,,,3.0,,,,,,,,,,,,,,,,,
211,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,13,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,BSD-3-Clause,2022-08-23 00:02:21.000,2022-09-27 15:28:13.000000,2022-09-24 21:30:17,,,,8.0,,,,3948.0,,,,45.0,,,,,,3.0,,2472.0,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,3948.0,,,,,,,,,,,,
212,Null Authenticator,True,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,jupyterhub/nullauthenticator,nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,BSD-3-Clause,2017-08-30 09:12:22.000,2022-05-17 12:31:29.000000,2022-05-17 12:31:29,9.0,1.0,,7.0,,,,3105.0,,87.0,87.0,7.0,https://pypi.org/project/nullauthenticator,3105.0,,,,3.0,,20.0,,,,,,,,,,,,,,,
213,py_d3,True,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,12,ResidentMario/py_d3,py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,39.0,1.0,15.0,445.0,,,,123.0,,,,4.0,https://pypi.org/project/py_d3,123.0,,,,3.0,,41.0,,,,,,,,,,,,,,,
214,F# Kernel,True,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,12,fsprojects/IfSharp,,,https://github.com/fsprojects/IfSharp,,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,67.0,13.0,127.0,434.0,2020-03-08 20:03:38,3.0.4,5418.0,58.0,15.0,,,28.0,,,,,,3.0,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,678.0,,,,,,,
215,JupyterLab Voyager,True,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,12,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,BSD-3-Clause,2017-08-26 15:50:13.000,2022-07-20 06:02:59.000000,2019-08-14 17:21:34,32.0,40.0,20.0,274.0,,,,106.0,,,,6.0,,,,,,3.0,,87.0,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,106.0,,,,,,,,,,,,
216,ipyexperiments,True,jupyter/ipython experiment containers for GPU and general..,https://github.com/stas00/ipyexperiments,,notebook-tools,12,stas00/ipyexperiments,ipyexperiments,,https://github.com/stas00/ipyexperiments,,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,11.0,,5.0,153.0,,,,333.0,,7.0,7.0,3.0,https://pypi.org/project/ipyexperiments,333.0,,,,3.0,,203.0,,,,,,,,,,,,,,,
217,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,12,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2022-08-25 11:44:58.000000,2022-04-29 05:20:16,24.0,14.0,42.0,126.0,,,,518.0,,,,9.0,https://pypi.org/project/jupyter-fs,518.0,,,,3.0,,,,,,,,,,,,,,,,,
218,Neon Theme,True,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,12,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,BSD-3-Clause,2019-09-27 14:29:10.000,2022-09-05 13:02:56.000000,2022-08-28 15:36:59,8.0,1.0,11.0,124.0,,,,748.0,,1.0,1.0,4.0,,,,,,2.0,,45.0,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,748.0,,,,,,,,,,,,
219,ipymaterialui,True,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,12,maartenbreddels/ipymaterialui,ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,MIT,2018-11-23 18:33:20.000,2022-07-20 01:50:17.000000,2019-10-29 13:53:37,14.0,7.0,3.0,83.0,2019-08-09 15:57:25,0.1.1,,115.0,1.0,5.0,5.0,3.0,https://pypi.org/project/ipymaterialui,81.0,,,,3.0,,74.0,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,34.0,,,,,,,,,,,,
220,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,12,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2022-07-20 08:19:17.000000,2022-07-20 08:19:16,9.0,2.0,11.0,69.0,2022-04-19 08:14:02,3.1.0,,226.0,5.0,3.0,3.0,4.0,,,,,,3.0,,136.0,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,226.0,,,,,,-2.0,,,,,,
221,nbcelltests,True,Cell-by-cell testing for production Jupyter notebooks in..,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,12,jpmorganchase/nbcelltests,nbcelltests,,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2022-08-25 14:05:02.000000,2022-08-25 14:05:01,16.0,31.0,83.0,65.0,2020-10-05 14:23:28,0.2.3,,56.0,11.0,,,7.0,https://pypi.org/project/nbcelltests,32.0,,,,3.0,,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,24.0,,,,,,,,,,,,
222,JupyterLab Autoversion,True,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,12,timkpaine/jupyterlab_autoversion,jupyterlab_autoversion,,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2022-07-21 12:41:47.000000,2022-07-21 12:41:46,9.0,3.0,29.0,58.0,2022-04-11 15:35:12,0.3.6,,189.0,12.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,161.0,,,,3.0,,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,28.0,,,,,,,,,,,,
223,Horizon Theme,True,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,12,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,BSD-3-Clause,2019-06-07 08:46:59.000,2022-09-21 15:13:16.000000,2022-09-21 15:13:16,3.0,2.0,4.0,54.0,,,,2553.0,,,,2.0,,,,,,2.0,,27.0,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2553.0,,,,,,,,,,,,
224,SSH Kernel,True,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,12,NII-cloud-operation/sshkernel,sshkernel,,https://github.com/NII-cloud-operation/sshkernel,BSD-3-Clause,2019-02-12 02:46:14.000,2021-11-04 09:33:50.000000,2021-11-04 09:33:21,12.0,2.0,6.0,53.0,,,,97.0,,6.0,6.0,4.0,https://pypi.org/project/sshkernel,97.0,,,,3.0,,398.0,,,,,,,,,,,,,,,
225,JupyterLab Python Files,True,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,12,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,BSD-3-Clause,2018-10-17 22:21:21.000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51,11.0,1.0,8.0,53.0,2021-06-23 21:13:28,0.5.5,77.0,493.0,5.0,,,4.0,,,,,,3.0,,,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,490.0,,,,,,,,,,,,
226,Jupyter Helpers,True,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,12,krassowski/jupyter-helpers,jupyter_helpers,,https://github.com/krassowski/jupyter-helpers,MIT,2019-03-17 22:11:35.000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57,3.0,3.0,2.0,40.0,2021-02-10 16:36:22,0.2.3-2,,319.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,319.0,,,,3.0,,27.0,,,,,,,,,,,,,,,
227,SAML Authenticator,True,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,12,HewlettPackard/jupyterhub-samlauthenticator,jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2022-03-21 15:14:31.000000,2022-03-21 15:14:31,20.0,15.0,14.0,33.0,2020-07-13 15:56:30,samlauthenticator-0.0.9,13.0,279.0,3.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,279.0,,,,3.0,,113.0,,,,,,,,,,,,,,,
228,Remote User Auth,True,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,12,cwaldbieser/jhub_remote_user_authenticator,jhub_remote_user_authenticator,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,GPL-3.0,2015-11-04 03:17:18.000,2022-03-31 20:04:45.000000,2019-04-16 20:10:44,26.0,8.0,11.0,33.0,,,,4349.0,,,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,4349.0,,,,3.0,,27.0,,,,,,,,,,,,,,,
