,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,license,npm_url,npm_monthly_downloads,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
94,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-10-12 20:58:33.000000,2021-05-05 12:02:36.000000,91.0,42.0,70.0,128.0,327.0,2021-04-07 15:14:35.000000,1.1.0,,722.0,9.0,11.0,11.0,38.0,https://pypi.org/project/batchspawner,722.0,,,,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
95,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,19,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-12-29 20:03:29.000000,2021-12-29 20:03:29.000000,36.0,5.0,26.0,48.0,,2021-11-15 20:10:09.000000,1.3.0,,2463.0,6.0,69.0,69.0,12.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2463.0,,,,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
96,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-12-29 22:39:59.000000,2021-12-29 22:39:59.000000,37.0,9.0,22.0,42.0,,2021-11-15 18:05:32.000000,0.11.1,,406487.0,29.0,,,22.0,https://pypi.org/project/jupyter-packaging,396297.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-11-15 22:16:59.924000,193614.0,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
97,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,19,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-12-16 15:36:49.000000,2021-12-10 13:35:55.000000,10.0,2.0,4.0,36.0,86.0,2021-11-19 19:10:31.000000,1.7.0,,40522.0,18.0,16.0,16.0,3.0,https://pypi.org/project/ipyvue,39084.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039000,40279.0,3.0,,,,,,,,MIT,,,,,,,,,
98,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-12-17 07:34:26.000000,2021-10-27 14:05:51.000000,369.0,94.0,680.0,2373.0,702.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,100.0,,,,,,2.0,,,,,,,,MIT,,,,,,,,,
99,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-12-22 12:59:20.000000,2021-12-22 12:59:20.000000,295.0,170.0,442.0,2055.0,2597.0,,,,,1.0,6.0,6.0,82.0,,,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,binderhub,,
100,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-09-28 11:28:01.000000,2021-09-27 15:05:53.000000,215.0,122.0,112.0,2044.0,470.0,,,,3671.0,15.0,,,20.0,,,https://anaconda.org/conda-forge/xeus-cling,2021-09-24 15:58:38.450000,132170.0,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
101,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143.0,62.0,136.0,727.0,1380.0,2016-01-02 19:06:03.000000,0.2,,17496.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,11242.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,250382.0,3.0,,,,,,,jupyter-gmaps,BSD-3-Clause,https://www.npmjs.com/package/jupyter-gmaps,1702.0,,,,,,,
102,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-09-30 00:15:47.000000,2021-09-28 17:02:12.000000,56.0,28.0,54.0,510.0,413.0,2021-09-15 15:34:35.000000,3.1.0,,2744.0,1.0,2.0,2.0,21.0,https://pypi.org/project/jupyterlab_latex,1058.0,,,,2.0,,,,,,,@jupyterlab/latex,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/latex,1686.0,,,,,,,
103,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-11-15 18:27:32.236000,2020-11-30 15:55:07.000000,52.0,31.0,95.0,423.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7942.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-11-15 18:27:32.236000,524172.0,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
104,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,18,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-11-16 20:29:38.101000,2021-07-29 16:32:39.000000,35.0,18.0,13.0,392.0,177.0,2016-12-23 12:20:44.000000,1.0.4,,1571.0,2.0,23.0,23.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2021-11-16 20:29:38.101000,94284.0,3.0,,,,,,,,,,,,,,,,,
105,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,18,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-12-07 19:27:26.000000,2021-12-07 19:27:26.000000,107.0,14.0,161.0,372.0,559.0,2021-08-25 00:19:46.000000,2.5.1,104.0,4383.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,4381.0,,,,2.0,,,,,,,,,,,,,,,,,
106,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-12-07 22:16:34.000000,2021-12-02 08:13:40.000000,53.0,11.0,81.0,319.0,541.0,,,,25197.0,26.0,,,10.0,https://pypi.org/project/vega,18078.0,https://anaconda.org/conda-forge/vega,2021-11-18 16:21:37.805000,469864.0,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
107,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,18,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-11-19 12:51:09.000000,2021-11-19 12:06:20.000000,54.0,54.0,82.0,262.0,676.0,2021-10-26 10:04:08.000000,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
108,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,18,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-12-29 17:45:56.000000,2021-12-28 13:40:52.000000,35.0,41.0,80.0,218.0,,2021-12-28 13:43:59.000000,0.3.14,308.0,58.0,41.0,44.0,44.0,15.0,https://pypi.org/project/jupyterlab-classic,33.0,,,,3.0,,,,,,,,BSD-3-Clause,,,jupyterlab/retrolab,,,,,,
109,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,18,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29.000000,45.0,15.0,11.0,204.0,220.0,2020-02-03 15:59:07.000000,1.0.0,1732.0,1517.0,8.0,,,7.0,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,43602.0,,,Apache-2.0,,,,,,,,,
110,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-12-27 10:36:57.000000,2021-08-07 23:37:29.000000,30.0,3.0,64.0,203.0,316.0,2021-08-10 10:14:25.000000,2.7.5,57884.0,1092.0,27.0,,,17.0,,,,,,2.0,,,,,,,,MIT,,,,,,,,,
111,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,18,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-12-16 10:14:18.000000,2021-12-16 10:14:18.000000,97.0,55.0,91.0,202.0,,2018-12-10 14:39:58.000000,0.8.8,,17116.0,14.0,1.0,1.0,60.0,https://pypi.org/project/jupyter-server-proxy,,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-11-30 13:44:04.087000,581947.0,2.0,,,,,,-1.0,,BSD-3-Clause,,,,,,,,,
112,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2021-11-08 21:42:16.000000,2021-11-08 21:42:15.000000,44.0,10.0,70.0,178.0,403.0,2017-06-02 21:19:27.000000,0.5.0,76.0,1339.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,74955.0,2.0,,,,,,,,Apache-2.0,,,,,,,,,
113,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57.000000,23.0,16.0,18.0,153.0,188.0,2017-03-05 04:26:44.000000,0.2.0,,6765.0,8.0,67.0,67.0,6.0,https://pypi.org/project/spylon-kernel,5398.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,79295.0,2.0,,,,,,,,,,,vericast/spylon-kernel,,,,,,
114,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,18,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000000,2021-12-19 13:14:29.000000,2021-12-19 13:14:29.000000,7.0,2.0,4.0,49.0,114.0,2021-11-06 14:18:45.000000,0.4.0,,165414.0,3.0,,,3.0,https://pypi.org/project/altair_viewer,165414.0,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
115,IHaskell,True,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,17,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-12-25 14:17:25.000000,2021-12-25 14:11:07.000000,235.0,28.0,690.0,2314.0,2095.0,2015-03-26 05:06:25.000000,0.6,,13.0,1.0,,,104.0,,,,,,3.0,,,,,,,ihaskell_jupyterlab,MIT,https://www.npmjs.com/package/ihaskell_jupyterlab,13.0,,,,,,,
116,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2021-07-12 20:54:11.000000,2021-06-14 15:04:41.000000,174.0,8.0,14.0,943.0,196.0,2019-09-02 14:01:33.000000,0.1.2,,6955.0,1.0,,,13.0,https://pypi.org/project/pyforest,6955.0,,,,2.0,,,,,,,,MIT,,,,,,,,,
117,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,17,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-08-31 21:53:11.000000,2021-06-29 12:29:51.000000,57.0,39.0,25.0,513.0,101.0,,,,4135.0,,169.0,169.0,15.0,,,,,,2.0,,,,,,,jupyterlab-drawio,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-drawio,4135.0,,,,,,,
118,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,17,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-09-15 11:30:58.000000,2021-04-02 15:15:07.000000,39.0,22.0,114.0,489.0,353.0,,,,20617.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,14986.0,,,,2.0,,,,,,,@ryantam626/jupyterlab_code_formatter,MIT,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,5631.0,,,,,,,
119,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-10-12 08:51:06.000000,2021-10-12 08:51:05.000000,52.0,24.0,28.0,443.0,,2021-05-25 17:57:52.000000,0.6.0,,15338.0,2.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,9048.0,,,,2.0,,,,,,,jupyterlab-nvdashboard,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-nvdashboard,6290.0,,,,,,,
120,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,17,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-09-17 20:07:43.000000,2021-09-17 20:07:43.000000,48.0,71.0,100.0,405.0,877.0,2021-05-14 15:18:02.000000,0.32.1,64.0,6710.0,13.0,,,20.0,https://pypi.org/project/itkwidgets,4789.0,,,,3.0,,,,,,,itkwidgets,Apache-2.0,https://www.npmjs.com/package/itkwidgets,1919.0,,,,,,,
121,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-12-21 18:49:49.000000,2021-12-21 18:49:39.000000,63.0,51.0,39.0,389.0,634.0,,,,389.0,,3.0,3.0,27.0,,,,,,3.0,,,,,,,@nteract/commuter,BSD-3-Clause,https://www.npmjs.com/package/@nteract/commuter,389.0,,,,,,,
122,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,17,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-12-27 19:03:17.000000,2021-12-27 19:03:14.000000,22.0,4.0,231.0,380.0,587.0,,,,19680.0,,,,17.0,https://pypi.org/project/nbqa,19680.0,,,,2.0,,,,,,,,MIT,,,,,,,,,
123,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-08-10 23:33:48.000000,2021-08-10 23:33:46.000000,68.0,30.0,65.0,350.0,513.0,2018-02-05 18:54:22.000000,0.11.1,,3578.0,12.0,2.0,2.0,15.0,,,,,,2.0,,,,,,,@jupyterlab/google-drive,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/google-drive,3578.0,,,,,,,
124,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-12-24 10:47:28.000000,2021-12-24 10:47:27.000000,25.0,10.0,70.0,287.0,,2021-02-27 04:59:39.000000,0.1.5,,908.0,12.0,15.0,15.0,7.0,https://pypi.org/project/tributary,81.0,https://anaconda.org/conda-forge/tributary,2021-11-17 22:00:58.159000,14893.0,3.0,,,,,,,,Apache-2.0,,,,,,,,,
125,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,17,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-12-12 19:02:47.000000,2021-12-12 19:02:46.000000,49.0,8.0,70.0,283.0,,2021-03-28 03:19:03.000000,0.3.1,,6273.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,3168.0,,,,2.0,,,,,,,jupyterlab_templates,Apache-2.0,https://www.npmjs.com/package/jupyterlab_templates,3105.0,,,,,,,
126,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,17,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-12-20 23:23:10.000000,2021-12-20 16:48:11.000000,44.0,37.0,85.0,238.0,,2021-06-02 23:50:52.000000,5.0.2,,23317.0,15.0,,,18.0,https://pypi.org/project/dask-labextension,3261.0,https://anaconda.org/conda-forge/dask-labextension,2021-11-16 04:19:06.003000,490044.0,2.0,,,,,,,dask-labextension,BSD-3-Clause,https://www.npmjs.com/package/dask-labextension,3722.0,,,,,,,
127,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,23.0,23.0,25.0,227.0,,,,,33656.0,,86.0,86.0,11.0,https://pypi.org/project/nteract-scrapbook,33656.0,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
128,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-12-17 02:07:19.000000,2021-10-29 07:36:43.000000,19.0,13.0,37.0,204.0,602.0,2021-09-03 07:26:55.000000,npm@3.0.2,2.0,1005.0,27.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360000,11181.0,2.0,,,,,,,@mamba-org/gator-lab,BSD-3-Clause,https://www.npmjs.com/package/@mamba-org/gator-lab,145.0,,,,,,,
129,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-10-26 14:58:49.000000,2021-07-04 21:12:58.000000,35.0,19.0,10.0,189.0,69.0,2021-03-11 01:34:17.000000,0.5.1,,2900.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,2257.0,,,,2.0,,,,,,,@jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,643.0,,,,,,,
130,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02.000000,47.0,15.0,7.0,163.0,214.0,2018-05-29 18:46:14.000000,0.0.9,2379.0,1532.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1472.0,,,,2.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,902.0,,,Apache-2.0,,,,,,,,,
131,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000000,2021-10-08 10:06:16.000000,2021-10-08 10:02:41.000000,16.0,10.0,33.0,135.0,150.0,2021-10-08 10:06:16.000000,0.7.2,,1979.0,7.0,1.0,1.0,6.0,,,,,,2.0,,,,,,,@ijmbarr/jupyterlab_spellchecker,BSD-3-Clause,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,1979.0,jupyterlab-contrib/spellchecker,,,,,,
132,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,17,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-12-12 18:44:52.000000,2021-12-12 18:44:52.000000,5.0,5.0,14.0,28.0,,2020-12-31 23:04:43.000000,0.3.0,,116225.0,9.0,8.0,8.0,3.0,https://pypi.org/project/ipydagred3,375.0,,,,3.0,,,,,,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,115850.0,,,,,,,
133,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,17,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,7.0,3.0,6.0,26.0,266.0,,,,43441.0,6.0,414.0,414.0,5.0,https://pypi.org/project/ipydatawidgets,40527.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,122404.0,3.0,,,,,,,,,,,,,,,,,
134,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,2017-08-18 20:35:01.000000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13.000000,21.0,2.0,3.0,968.0,34.0,,,,1319.0,,24.0,24.0,3.0,https://pypi.org/project/py-heat-magic,1319.0,,,,2.0,,,,,,,,MIT,,,,,,,,,
135,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-06-15 20:32:15.000000,2019-07-16 04:37:36.000000,72.0,54.0,42.0,897.0,60.0,2019-07-16 04:33:54.000000,0.11.0,,521.0,14.0,3.0,3.0,8.0,,,,,,2.0,,,,,,,jupyterlab_vim,MIT,https://www.npmjs.com/package/jupyterlab_vim,521.0,,,,,,,
136,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,16,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,98.0,47.0,32.0,864.0,488.0,2018-12-29 10:52:13.000000,0.4.1,,295844.0,1.0,,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,295844.0,,,,3.0,,,,,,5.0,,,,,,,,,,,
137,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,16,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20.000000,140.0,61.0,57.0,727.0,90.0,2019-05-06 03:28:50.000000,1.3.0,68400.0,1628.0,5.0,,,4.0,,,,,,3.0,,,,,,,,MIT,,,,,,,,,
138,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,2014-05-09 07:09:06.000000,2021-12-29 07:49:50.000000,2021-12-29 07:49:50.000000,74.0,17.0,75.0,717.0,283.0,,,,95.0,7.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302000,2675.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,347.0,,,MIT,,,,,,,,,
139,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000000,2021-12-29 23:12:15.000000,2021-12-29 23:12:13.000000,96.0,625.0,5941.0,498.0,,2021-08-17 23:55:18.000000,2021.8.12,,,18.0,,,241.0,,,,,,3.0,,,,,,,,MIT,,,,,,,,,
140,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,16,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,48.0,12.0,29.0,477.0,208.0,,,,1949.0,1.0,8.0,8.0,9.0,https://pypi.org/project/ansible-kernel,81.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,8626.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66413.0,,,Apache-2.0,,,,,,,,,
