,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
46,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,22,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2022-08-10 09:59:36.000000,2022-08-10 09:59:36,172.0,54.0,161.0,826.0,1672.0,,,,83497.0,15.0,21.0,21.0,30.0,https://pypi.org/project/pythreejs,73888.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,404913.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4211.0,,,,,,,,,,,,,
47,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,129.0,32.0,67.0,614.0,221.0,2019-06-03 21:24:10,0.10.2,,11449.0,14.0,139.0,139.0,21.0,https://pypi.org/project/mapboxgl,11449.0,,,,2.0,,,,,,,,,,,,,,,,
48,IPython Kernel,True,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,22,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,,2015-04-09 07:44:14.000,2022-08-09 06:16:47.000000,2022-08-09 06:16:44,299.0,212.0,202.0,498.0,,2022-07-08 10:58:07,6.15.1,495.0,10485607.0,35.0,,,155.0,https://pypi.org/project/ipykernel,10481159.0,https://anaconda.org/anaconda/ipykernel,2022-05-02 20:19:38.840,357637.0,1.0,,,,,,,,,,-7.0,,,,,,
49,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2022-08-09 06:09:09.000000,2022-08-09 06:09:09,308.0,31.0,197.0,342.0,,,,,37872.0,14.0,281.0,281.0,107.0,https://pypi.org/project/oauthenticator,37221.0,https://anaconda.org/conda-forge/oauthenticator,2022-06-09 13:33:38.024,26063.0,1.0,,,,,,,,,,,,,,,,
50,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2022-06-21 19:01:41.000000,2022-06-21 19:01:37,30.0,59.0,1367.0,231.0,7578.0,2019-05-21 01:06:30,0.9.11,,,51.0,2572.0,2572.0,36.0,,,,,,2.0,,,,,,,,,,,,,,,,
51,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-03-31 15:56:58.000000,2021-06-27 18:55:19,151.0,56.0,80.0,177.0,167.0,2018-06-14 12:02:35,1.2.2,,6763.0,3.0,94.0,94.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,6251.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,25622.0,1.0,,,,,,,,,,,,,,,,
52,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,22,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-06-25 19:35:21.000000,2022-06-25 19:26:22,49.0,40.0,83.0,153.0,372.0,2022-06-25 19:35:21,0.4.0,,135501.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,135501.0,,,,2.0,,,,,,,,,,,,,,,,
53,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,21,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2022-08-11 10:46:59.000000,2022-06-13 05:23:20,651.0,121.0,166.0,5155.0,990.0,2022-04-08 03:02:43,0.9.1,,368.0,31.0,,,67.0,https://pypi.org/project/knowledge-repo,368.0,,,,3.0,,,,,,,,,,,,,,,,
54,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,21,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2022-08-04 11:33:55.000000,2022-07-17 11:19:32,763.0,319.0,452.0,4888.0,2629.0,2019-01-02 12:23:07,0.5.1,,288000.0,1.0,,,129.0,https://pypi.org/project/jupyter_contrib_nbextensions,288000.0,,,,1.0,,,,,,,,,,5.0,,,,,,
55,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,21,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-07 17:53:42.000000,2021-06-11 15:16:36,241.0,41.0,32.0,1803.0,44.0,,,,15748.0,,76.0,76.0,8.0,https://pypi.org/project/colabcode,15748.0,,,,3.0,,,,,,,,,,,,,,,,
56,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2022-08-11 09:12:28.937507,2022-06-24 09:09:04,285.0,56.0,510.0,1551.0,589.0,2022-01-03 22:04:04,1.3,,14025.0,17.0,,,41.0,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,79983.0,1.0,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-08-11 09:12:28.937507,44.0,1337959.0,,,IRkernel,,,,
57,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,21,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2022-08-02 20:04:22.000000,2022-08-02 20:04:22,296.0,149.0,324.0,1368.0,,2022-02-06 14:43:19,2022.02.0,,5310.0,11.0,162.0,162.0,112.0,https://pypi.org/project/jupyter-repo2docker,5310.0,,,,2.0,,,,,,,,,,,,,,,,
58,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,21,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-03-18 08:36:18.000000,2021-08-16 17:52:48,246.0,224.0,667.0,977.0,2054.0,2021-08-16 19:04:35,1.2.20210816,,48047.0,19.0,,,52.0,https://pypi.org/project/datalab,48047.0,,,,2.0,,,,,,,,,,,,,,,,
59,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2022-08-08 22:58:47.000000,2022-07-05 08:59:36,275.0,17.0,239.0,430.0,,,,,8241.0,4.0,130.0,130.0,64.0,https://pypi.org/project/dockerspawner,7952.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,13045.0,1.0,,,,,,,,,,,,,,,,
60,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,21,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,,2016-09-21 19:18:45.000,2022-08-08 21:24:20.000000,2022-08-08 21:24:17,180.0,101.0,188.0,324.0,,2022-07-05 20:25:48,1.18.1,405.0,1674435.0,65.0,,,478.0,https://pypi.org/project/jupyter_server,1633437.0,https://anaconda.org/conda-forge/jupyter_server,2022-07-06 11:43:59.420,1926384.0,3.0,,,,,,,,,,,,,,,,
61,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,21,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-08-11 08:06:19.000000,2022-08-11 08:05:08,29.0,6.0,41.0,317.0,,2022-08-11 07:32:04,1.1.3,,12714.0,20.0,132.0,132.0,4.0,https://pypi.org/project/itables,12714.0,,,,2.0,,,,,,,,,,5.0,,,,,,
62,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-07-11 08:09:25.000000,2022-02-07 12:02:17,44.0,44.0,122.0,260.0,208.0,2022-02-07 15:18:40,1.8.2,,77319.0,28.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,75074.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,83066.0,2.0,,,,widgetti/ipyvuetify,,,,,,,,,,,,
63,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2022-06-27 14:03:15.000000,2022-06-22 08:23:11,61.0,52.0,80.0,167.0,,,,,8630.0,11.0,496.0,496.0,25.0,https://pypi.org/project/nbgitpuller,7596.0,https://anaconda.org/conda-forge/nbgitpuller,2022-03-20 01:46:35.034,39307.0,1.0,,,,,,,,,,,,,,,,
64,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,20,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-02-03 18:32:35.000000,2022-02-03 18:32:34,1024.0,186.0,199.0,9193.0,636.0,,,,32808.0,,,,43.0,https://pypi.org/project/jupyterthemes,32808.0,,,,1.0,,,,,,,,,,,,,,,,
65,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,20,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2022-08-08 03:57:13.000000,2022-08-01 07:36:56,290.0,195.0,612.0,1109.0,,2022-06-23 11:04:59,0.7.1,18.0,4000.0,24.0,,,96.0,https://pypi.org/project/nbgrader,2252.0,https://anaconda.org/conda-forge/nbgrader,2022-06-23 17:56:54.463,117160.0,1.0,,,,,,,,,,,,,,,,
66,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,37.0,17.0,245.0,542.0,1174.0,2020-12-10 14:31:28,0.3.7,,91134.0,28.0,,,11.0,,,,,,1.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,91134.0,,,,,,,,,,,,,
67,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2022-08-11 12:41:24.000000,2022-08-09 17:57:06,61.0,83.0,109.0,454.0,897.0,2022-07-11 19:38:44,0.32.2,64.0,12036.0,19.0,,,4.0,https://pypi.org/project/itkwidgets,10525.0,,,,3.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,1509.0,,,,,,,,,,,,,
68,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,20,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2022-08-10 11:42:27.000000,2022-08-10 07:12:03,246.0,48.0,239.0,423.0,,,,,30377.0,,109.0,109.0,72.0,https://pypi.org/project/jupyterhub-kubespawner,30377.0,,,,2.0,,,,,,,,,,,,,,,,
69,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06,63.0,4.0,49.0,402.0,96.0,2020-06-09 08:17:47,0.8.0,,5120.0,8.0,322.0,322.0,8.0,https://pypi.org/project/appmode,2106.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,171811.0,1.0,,,,,,,,,,,,,,,,
70,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,57.0,20.0,8.0,361.0,41.0,,,,13256.0,2.0,259.0,259.0,7.0,https://pypi.org/project/jupyterlab-dash,1621.0,,,,1.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,11635.0,,,,,,,,,,,,,
71,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,20,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-08-08 20:46:31.000000,2022-07-28 16:04:09,70.0,31.0,27.0,323.0,205.0,2021-12-06 09:34:12,0.6.1,59.0,37730.0,5.0,,,22.0,https://pypi.org/project/jupyter-resource-usage,20520.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,499041.0,1.0,,,,,,,,,,,,,,,,
72,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,20,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2022-08-09 16:57:34.000000,2022-08-09 16:57:34,78.0,28.0,114.0,287.0,,2022-08-08 15:44:17,0.29.2,35.0,83237.0,51.0,,,31.0,https://pypi.org/project/metakernel,75376.0,https://anaconda.org/conda-forge/metakernel,2022-08-09 13:33:11.047,597262.0,1.0,,,,,,,,,,,,,,,,
73,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,20,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2022-07-20 05:42:51.000000,2022-07-08 18:44:35,112.0,61.0,94.0,248.0,,2018-12-10 14:39:58,0.8.8,,129258.0,15.0,4.0,4.0,64.0,https://pypi.org/project/jupyter-server-proxy,110866.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,772491.0,1.0,,,,,,,,,,,,,,,,
