,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
45,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter-client,jupyter/jupyter_client,,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2021-08-05 11:29:06.000000,2021-08-05 11:28:59.000000,207.0,118.0,157.0,235.0,2017.0,,,,12157180.0,,,,103.0,https://pypi.org/project/jupyter-client,12157180.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
46,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,22,qgrid,quantopian/qgrid,conda-forge/qgrid,,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000000,2021-06-25 03:13:35.000000,2020-04-07 18:56:49.000000,356.0,143.0,123.0,2735.0,405.0,2020-04-07 16:34:17.000000,1.3.1,,59795.0,21.0,1.0,1.0,30.0,https://pypi.org/project/qgrid,49650.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336000,314511.0,,,,,2.0,,Apache-2.0,qgrid,https://www.npmjs.com/package/qgrid,2657.0,,,,,,,
47,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,22,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000000,2021-08-05 06:25:22.813000,2021-08-04 13:20:31.000000,777.0,59.0,227.0,2026.0,,,,,57483.0,15.0,1638.0,1638.0,101.0,https://pypi.org/project/ipyparallel,49881.0,https://anaconda.org/conda-forge/ipyparallel,2021-08-05 06:25:22.813000,486554.0,,,,,2.0,,,,,,,,,,,,
48,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,,jupyter/nbviewer,,jupyter/nbviewer,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-06-15 08:12:16.000000,2020-12-02 09:03:55.000000,464.0,149.0,400.0,1919.0,1382.0,,,,17449.0,,6.0,6.0,83.0,,,,,,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,26.0,1884514.0,2.0,,BSD-3-Clause,,,,,,,,,,
49,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,,IRkernel/IRkernel,r/r-irkernel,jupyter/r-notebook,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-08-02 11:47:06.000000,2021-08-02 11:47:04.000000,281.0,49.0,498.0,1456.0,583.0,2021-05-11 11:36:15.000000,1.2,,10944.0,16.0,,,40.0,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,41592.0,https://hub.docker.com/r/jupyter/r-notebook,2021-07-26 19:24:28.886251,39.0,935769.0,1.0,,MIT,,,,,IRkernel,,,,,
50,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,22,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-08-01 18:30:41.000000,2021-07-22 05:54:15.000000,253.0,191.0,576.0,1024.0,2982.0,2021-05-08 15:44:14.000000,0.6.2,,4887.0,19.0,,,83.0,https://pypi.org/project/nbgrader,3154.0,https://anaconda.org/conda-forge/nbgrader,2021-03-10 20:40:41.451000,95360.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
51,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra,elyra-ai/elyra,conda-forge/elyra,,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2021-08-04 21:52:29.000000,2021-08-04 21:50:15.000000,161.0,217.0,892.0,1001.0,1204.0,,,,2223.0,12.0,20.0,20.0,29.0,https://pypi.org/project/elyra,1712.0,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105000,6140.0,,,,,1.0,,Apache-2.0,,,,,,,,,,
52,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,22,,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2021-06-18 10:48:09.000000,2021-06-18 10:48:06.000000,98.0,65.0,49.0,691.0,521.0,2018-04-16 17:16:10.000000,0.2.0,,87263.0,1.0,106.0,106.0,13.0,,,,,,,,,,1.0,,BSD-3-Clause,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,87263.0,,,,,,,
53,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,22,,stencila/stencila,,stencila/cloud,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-08-05 10:32:39.000000,2021-08-04 01:45:33.000000,32.0,20.0,459.0,601.0,4040.0,2021-08-04 01:45:38.000000,0.107.1,798.0,484.0,100.0,16.0,16.0,21.0,,,,,,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,2.0,,Apache-2.0,stencila,https://www.npmjs.com/package/stencila,177.0,,,,,,,
54,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapboxgl,mapbox/mapboxgl-jupyter,,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-05-31 23:04:25.000000,2021-04-19 05:00:36.000000,117.0,30.0,67.0,574.0,221.0,2019-06-03 21:24:10.000000,0.10.2,,8448.0,14.0,113.0,113.0,21.0,https://pypi.org/project/mapboxgl,8448.0,,,,,,,,2.0,,MIT,,,,,,,,,,
55,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,22,jupyter-dash,plotly/jupyter-dash,,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000000,2021-06-06 22:41:26.000000,2021-01-22 17:01:16.000000,146.0,28.0,14.0,543.0,119.0,2021-01-22 17:07:52.000000,0.4.0,65.0,32184.0,9.0,773.0,773.0,3.0,https://pypi.org/project/jupyter-dash,32180.0,,,,,,,,2.0,,MIT,,,,,,,,,,
56,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,22,jupyterhub-kubespawner,jupyterhub/kubespawner,,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-08-04 00:22:24.000000,2021-07-21 11:25:58.000000,216.0,44.0,209.0,368.0,958.0,,,,14356.0,,91.0,91.0,64.0,https://pypi.org/project/jupyterhub-kubespawner,14356.0,,,,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
57,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,22,nbval,computationalmodelling/nbval,conda-forge/nbval,,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000000,2021-05-19 21:33:58.000000,2021-01-27 08:24:41.000000,36.0,31.0,60.0,360.0,435.0,,,,80438.0,8.0,1102.0,1102.0,26.0,https://pypi.org/project/nbval,77581.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985000,148580.0,,,,,2.0,,,,,,,,,,,,
58,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,22,metakernel,Calysto/metakernel,conda-forge/metakernel,,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2021-05-10 22:22:23.000000,2021-05-10 22:22:23.000000,70.0,24.0,113.0,250.0,1071.0,,,,36089.0,46.0,468.0,468.0,28.0,https://pypi.org/project/metakernel,28421.0,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,490775.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
59,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-08-02 17:37:33.000000,2021-05-24 03:32:18.000000,27.0,55.0,1352.0,205.0,7499.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,947.0,947.0,33.0,,,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
60,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,,QuantStack/ipycytoscape,conda-forge/ipycytoscape,,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2021-08-04 16:24:23.000000,2021-07-27 08:52:42.000000,43.0,45.0,83.0,156.0,621.0,2021-06-18 12:21:51.000000,1.2.1,3.0,1224.0,17.0,37.0,37.0,26.0,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,20819.0,,,,,2.0,,BSD-3-Clause,,,,,,cytoscape/ipycytoscape,,,,
61,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-06-27 18:55:19.000000,2021-06-27 18:55:19.000000,143.0,50.0,76.0,153.0,167.0,2018-06-14 12:02:35.000000,1.2.2,,8062.0,3.0,75.0,75.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7523.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,20513.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
62,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,21,jupyterthemes,dunovank/jupyter-themes,,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000000,2021-07-14 16:41:14.000000,2021-07-14 16:41:14.000000,956.0,184.0,196.0,8622.0,631.0,,,,33551.0,,,,41.0,https://pypi.org/project/jupyterthemes,33551.0,,,,,,,,1.0,-5.0,MIT,,,,,,,,,,
63,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,21,knowledge-repo,airbnb/knowledge-repo,,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-08-03 19:26:05.000000,2021-08-03 19:26:05.000000,610.0,115.0,165.0,4843.0,585.0,2021-01-20 07:24:58.000000,0.9.0,,2746.0,30.0,,,60.0,https://pypi.org/project/knowledge-repo,2746.0,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,
64,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,21,datalab,googledatalab/datalab,,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2021-05-25 09:08:46.000000,2020-09-09 05:30:42.000000,241.0,223.0,667.0,958.0,2053.0,2019-01-17 18:31:29.000000,1.2.20190116,,41848.0,18.0,,,51.0,https://pypi.org/project/datalab,41848.0,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,
65,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-08-04 01:52:15.000000,2021-04-10 13:03:02.000000,75.0,30.0,111.0,813.0,163.0,2021-04-10 11:39:23.000000,3.0.7,,10389.0,6.0,3.0,3.0,16.0,,,,,,,,,,2.0,,BSD-3-Clause,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,10389.0,,,,,,,
66,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,21,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-07-28 20:50:00.000000,2021-02-26 14:01:59.000000,158.0,62.0,142.0,747.0,1659.0,,,,54918.0,15.0,17.0,17.0,27.0,https://pypi.org/project/pythreejs,43261.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,324066.0,,,,,2.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,6514.0,,,,,,,
67,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,21,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-08-04 01:49:19.000000,2021-07-13 09:20:54.000000,37.0,50.0,72.0,216.0,198.0,2021-06-15 13:48:33.000000,1.7.0,,43632.0,26.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,41503.0,https://anaconda.org/conda-forge/ipyvuetify,2021-07-13 11:59:12.455000,53229.0,,,,,2.0,,MIT,,,,,,,,,,
68,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,21,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000000,2021-03-29 11:48:21.469000,2021-03-29 11:25:59.000000,30.0,27.0,20.0,186.0,209.0,,,,40888.0,8.0,325.0,325.0,9.0,https://pypi.org/project/ipywebrtc,36020.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469000,205992.0,,,,,2.0,,MIT,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,577.0,,,,,,,
69,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,21,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-08-04 08:02:53.000000,2021-08-04 08:02:42.000000,91.0,56.0,79.0,170.0,683.0,2018-12-10 14:39:58.000000,0.8.8,,60120.0,13.0,1.0,1.0,53.0,https://pypi.org/project/jupyter-server-proxy,46365.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-07-04 06:56:46.142000,412658.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
70,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-07-28 10:07:21.000000,2021-07-14 06:44:30.000000,49.0,33.0,60.0,137.0,,,,,62586.0,8.0,350.0,350.0,21.0,https://pypi.org/project/nbgitpuller,61799.0,https://anaconda.org/conda-forge/nbgitpuller,2021-06-24 12:51:05.869000,20471.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
71,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,20,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2021-05-21 19:21:38.000000,2021-04-06 05:51:36.000000,715.0,307.0,447.0,4640.0,2608.0,2019-01-02 12:23:07.000000,0.5.1,,229910.0,1.0,,,127.0,https://pypi.org/project/jupyter_contrib_nbextensions,229910.0,,,,,,,,2.0,,,,,,,,,,,,
72,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,20,,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-07-28 19:09:56.000000,2021-06-02 09:43:47.000000,299.0,140.0,1090.0,3724.0,2357.0,2021-06-02 09:44:54.000000,2.16.3,,,90.0,,,87.0,,,,,,,,,,3.0,,MIT,,,,,,,,,,
73,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,,ml-tooling/ml-workspace,,mltooling/ml-workspace,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-07-13 22:12:59.000000,2021-07-13 22:08:40.000000,261.0,8.0,62.0,2121.0,,2021-07-13 22:12:59.000000,0.13.2,,16973.0,4.0,,,9.0,,,,,,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,20.0,458284.0,3.0,,Apache-2.0,,,,,,,,,,
74,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,20,,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2021-06-16 07:25:16.000000,2021-06-16 07:25:16.000000,130.0,56.0,150.0,1621.0,325.0,2019-09-26 17:23:40.000000,5.2.0,,2094.0,32.0,51.0,51.0,14.0,,,,,,,,,,2.0,,,ijavascript,https://www.npmjs.com/package/ijavascript,2094.0,,,,,,,
75,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,20,colabcode,abhishekkrthakur/colabcode,,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000000,2021-06-14 09:40:15.000000,2021-06-11 15:16:36.000000,195.0,26.0,23.0,1434.0,44.0,,,,28430.0,,32.0,32.0,8.0,https://pypi.org/project/colabcode,28430.0,,,,,,,,3.0,,MIT,,,,,,,,,,
76,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,toree,apache/incubator-toree,,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2021-06-09 15:57:35.000000,2021-06-09 15:57:35.000000,213.0,,,678.0,1138.0,,,,8508.0,,,,102.0,https://pypi.org/project/toree,8508.0,,,,,,,,2.0,,Apache-2.0,,,,,,,,,,
77,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,20,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-07-22 10:15:21.000000,2021-07-22 10:14:46.000000,260.0,15.0,229.0,388.0,,,,,7031.0,3.0,98.0,98.0,62.0,https://pypi.org/project/dockerspawner,6776.0,https://anaconda.org/conda-forge/dockerspawner,2019-04-26 00:50:54.465000,8439.0,,,,,2.0,-3.0,BSD-3-Clause,,,,,,,,,,
78,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,appmode,oschuett/appmode,conda-forge/appmode,,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-04-26 19:20:13.000000,2021-04-26 19:20:06.000000,63.0,3.0,49.0,373.0,96.0,2020-06-09 08:17:47.000000,0.8.0,,5911.0,8.0,269.0,269.0,8.0,https://pypi.org/project/appmode,3094.0,https://anaconda.org/conda-forge/appmode,2021-01-24 17:12:41.412000,126766.0,,,,,2.0,,MIT,,,,,,,,,,
79,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,batchspawner,jupyterhub/batchspawner,,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-07-15 09:09:45.000000,2021-05-05 12:02:36.000000,89.0,41.0,70.0,124.0,327.0,2021-04-07 15:14:35.000000,1.1.0,,564.0,9.0,10.0,10.0,38.0,https://pypi.org/project/batchspawner,564.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
80,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-07-30 17:39:51.000000,2021-07-30 17:39:50.000000,33.0,7.0,18.0,33.0,276.0,2021-07-06 16:30:07.000000,0.10.4,,287048.0,25.0,,,18.0,https://pypi.org/project/jupyter-packaging,276075.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-07-06 19:15:11.366000,164608.0,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
81,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-06-23 14:52:15.000000,2021-06-23 14:52:14.000000,199.0,116.0,111.0,1903.0,465.0,,,,3477.0,14.0,,,19.0,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,111269.0,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
82,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,,kaggle/docker-python,,kaggle/python,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-08-04 16:25:29.000000,2021-08-04 16:25:28.000000,730.0,14.0,252.0,1867.0,,2021-07-06 17:13:22.000000,a6241bd0d98e81ea21f4cfba26ef48fc159646b112fc4986113d5ab219c6c26f,,2506.0,43.0,,,142.0,,,,,,https://hub.docker.com/r/kaggle/python,2021-07-06 17:47:00.090199,155.0,190528.0,3.0,,Apache-2.0,,,,,,,,,,
83,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,,almond-sh/almond,,almondsh/almond,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-08-01 16:29:03.000000,2021-08-01 15:29:19.000000,202.0,93.0,188.0,1387.0,970.0,,,1130.0,156.0,37.0,,,34.0,,,,,,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,9681.0,2.0,,BSD-3-Clause,,,,,,,,,,
84,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,,SciRuby/iruby,,rubydata/datascience-notebook,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-07-20 01:48:20.000000,2021-07-20 01:48:01.000000,7.0,39.0,138.0,640.0,684.0,2021-06-22 17:12:14.000000,0.7.2,15.0,16.0,8.0,147.0,147.0,44.0,,,,,,https://hub.docker.com/r/rubydata/datascience-notebook,2021-05-28 09:43:26.289926,3.0,1240.0,2.0,,MIT,,,,,,,iruby,,,
85,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,witwidget,PAIR-code/what-if-tool,,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-08-04 17:46:52.000000,2021-03-17 12:46:20.000000,107.0,40.0,40.0,562.0,319.0,2021-01-19 14:38:47.000000,1.8.0,,12195.0,2.0,,,19.0,https://pypi.org/project/witwidget,10247.0,,,,,,,,2.0,,Apache-2.0,wit-widget,https://www.npmjs.com/package/wit-widget,1948.0,,,,,,,
86,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-07-26 00:20:03.000000,2020-04-30 08:50:34.000000,55.0,59.0,48.0,430.0,282.0,,,,15084.0,12.0,3.0,3.0,8.0,https://pypi.org/project/ipysheet,10539.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,35643.0,,,,,2.0,,MIT,ipysheet,https://www.npmjs.com/package/ipysheet,3396.0,,,,,,,
87,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,19,,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-08-03 20:26:23.000000,2021-08-03 20:26:20.000000,60.0,29.0,69.0,404.0,521.0,,,,124098.0,,1.0,1.0,22.0,,,,,,,,,,1.0,,BSD-3-Clause,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,124098.0,,,,,,,
88,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,19,itkwidgets,InsightSoftwareConsortium/itkwidgets,,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-07-16 16:45:49.000000,2021-07-16 16:45:48.000000,48.0,68.0,97.0,376.0,869.0,2021-05-14 15:18:02.000000,0.32.1,64.0,6732.0,13.0,,,19.0,https://pypi.org/project/itkwidgets,4923.0,,,,,,,,2.0,,Apache-2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,1806.0,,,,,,,
89,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,jupyterlab-dash,plotly/jupyterlab-dash,,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34.000000,51.0,20.0,8.0,350.0,41.0,,,,12516.0,2.0,131.0,131.0,7.0,https://pypi.org/project/jupyterlab-dash,1389.0,,,,,,,,1.0,,MIT,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,11127.0,,,,,,,
90,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-08-03 22:34:12.000000,2021-06-17 17:55:43.000000,22.0,13.0,16.0,193.0,,2021-02-04 22:39:49.000000,0.8.0,,9812.0,2.0,15.0,15.0,5.0,,,,,,,,,,2.0,,BSD-3-Clause,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,9812.0,,,,,,,
91,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter-console,jupyter/jupyter_console,,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-06-02 07:55:09.000000,2021-03-24 00:04:45.000000,118.0,51.0,79.0,178.0,560.0,,,,6524614.0,,,,54.0,https://pypi.org/project/jupyter-console,6524614.0,,,,,,,,3.0,,,,,,,,,,,,
92,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,19,jupyter_sphinx,jupyter/jupyter-sphinx,,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-04-29 18:43:27.000000,2021-04-29 18:43:27.000000,42.0,32.0,73.0,126.0,346.0,2020-09-21 17:37:11.000000,0.3.2,,62414.0,3.0,,,23.0,https://pypi.org/project/jupyter_sphinx,62414.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
