,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,commit_count,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
95,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,19,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-01-10 16:53:55.000000,2023-01-10 16:53:01,53.0,42.0,96.0,284.0,2022-11-02 00:31:35,6.0.0,,27080.0,18.0,2.0,2.0,22.0,https://pypi.org/project/dask-labextension,6916.0,https://anaconda.org/conda-forge/dask-labextension,2022-11-02 09:51:07.642,826388.0,2.0,,dask-labextension,https://www.npmjs.com/package/dask-labextension,1383.0,,,,,,,,,,,,,
96,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,19,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-01-26 15:54:21.000000,2023-01-17 17:12:45,118.0,58.0,109.0,268.0,2018-12-10 14:39:58,0.8.8,,159615.0,16.0,2.0,2.0,66.0,https://pypi.org/project/jupyter-server-proxy,134425.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-09-08 09:19:11.744,1209138.0,2.0,,,,,,,,,,,,,,,,,
97,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,,2015-04-09 06:58:55.000,2023-01-19 22:16:26.000000,2022-06-22 16:00:22,136.0,57.0,88.0,213.0,2022-06-22 16:01:33,6.4.4,81.0,3641648.0,4.0,,,59.0,https://pypi.org/project/jupyter-console,3641641.0,,,,3.0,,,,,,,,,,,,,,,,,
98,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-01-21 19:36:20.000000,2022-12-10 17:49:24,40.0,21.0,11.0,210.0,2022-12-10 17:57:31,0.5.2,,2467.0,2.0,6.0,6.0,14.0,https://pypi.org/project/sidecar,2120.0,,,,2.0,81.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,347.0,,,,,,,,,,,,,
99,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,19,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-01-13 17:36:23.000000,2022-12-07 14:51:56,32.0,25.0,47.0,193.0,,,,25016.0,,656.0,656.0,14.0,https://pypi.org/project/mkdocs-jupyter,25016.0,,,,3.0,,,,,4.0,,,,,,,,,,,,
100,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-01-06 05:00:12.000000,2022-07-20 12:02:54,24.0,7.0,16.0,170.0,,,,776.0,,1079.0,1079.0,7.0,,,,,,1.0,113.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,776.0,,,,,,,,,,,,,
101,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,19,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-12-21 14:21:35.000000,2022-12-21 14:21:27,57.0,25.0,70.0,59.0,2021-10-19 17:24:48,1.0.5,,6449.0,3.0,49.0,49.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,6449.0,,,,2.0,,,,,,,,,,,,,,,,,
102,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,19,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-01-31 15:26:03.000000,2023-01-31 15:26:03,12.0,2.0,5.0,47.0,2021-11-19 19:10:31,1.7.0,,121136.0,19.0,22.0,22.0,3.0,https://pypi.org/project/ipyvue,119426.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,71821.0,3.0,91.0,,,,,widgetti/ipyvue,,,,,,,,,,,
103,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,19,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-01-18 04:59:11.000000,2023-01-18 04:59:10,6.0,3.0,17.0,45.0,2022-09-23 17:10:56,0.3.7,,62182.0,16.0,19.0,19.0,3.0,https://pypi.org/project/ipydagred3,299.0,,,,3.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,61883.0,,,,,,,,,,,,,
104,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-01-31 13:36:50.924000,2023-01-30 20:26:07,261.0,140.0,119.0,2498.0,,,,3609.0,17.0,,,24.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-01-31 13:36:50.924,180482.0,2.0,,,,,,,,,,,,,,,,,
105,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,18,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-01-05 09:23:11.000000,2022-12-19 05:10:00,244.0,41.0,716.0,2442.0,2015-03-26 05:06:25,0.6,,31.0,1.0,,,111.0,,,,,,2.0,2156.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,31.0,,IHaskell/IHaskell,,,,,,,,,,,
106,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-01-10 09:09:16.000000,2023-01-10 09:09:15,911.0,52.0,285.0,2346.0,,,,124566.0,24.0,,,112.0,https://pypi.org/project/ipyparallel,115257.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,763396.0,2.0,,,,,,,,,,,,,,,,,
107,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,187.0,9.0,14.0,1016.0,2019-09-02 14:01:33,0.1.2,,10781.0,1.0,,,13.0,https://pypi.org/project/pyforest,10781.0,,,,3.0,196.0,,,,,,,,,,,,,,,,
108,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-01-11 06:17:34.000000,2023-01-11 06:17:33,20.0,44.0,143.0,749.0,2021-08-17 16:20:34,0.7.4,15.0,18.0,10.0,172.0,172.0,46.0,,,,,,2.0,718.0,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2022-11-28 11:28:45.126345,3.0,1798.0,,,iruby,,,
109,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,105.0,64.0,51.0,726.0,2018-04-16 17:16:10,0.2.0,,97027.0,1.0,,,14.0,,,,,,2.0,523.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,97027.0,,,,,,,,,,,,,
110,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,18,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-01-30 21:23:55.000000,2023-01-23 21:53:30,35.0,2.0,268.0,682.0,,,,48616.0,,,,23.0,https://pypi.org/project/nbqa,48616.0,,,,2.0,628.0,,,,,,,,,,,,,,,,
111,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,18,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-02-02 11:28:49.000000,2023-01-31 19:53:51,37.0,65.0,497.0,663.0,2022-07-29 06:53:21,1.16.0,3225.0,573.0,100.0,19.0,19.0,35.0,,,,,,3.0,,stencila,https://www.npmjs.com/package/stencila,277.0,-5.0,,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,,,,
112,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,18,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-12-23 18:21:53.000000,2022-12-18 09:16:32,110.0,33.0,63.0,621.0,2022-12-17 19:22:31,0.9.0,,12829.0,1.0,,,16.0,https://pypi.org/project/bash_kernel,12829.0,,,,2.0,101.0,,,,,,,,,,,,,,,,
113,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-10-29 16:32:26.594000,2020-11-30 15:55:07,57.0,39.0,99.0,498.0,2020-09-05 22:35:32,2.3.0,,11901.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-10-29 16:32:26.594,952151.0,2.0,335.0,,,,,,,,,,,,,,,,
114,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,18,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-01-27 00:23:02.000000,2023-01-27 00:23:01,69.0,33.0,72.0,454.0,,,,1331.0,,3.0,3.0,29.0,,,,,,3.0,609.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,1331.0,,,,,,,,,,,,,
115,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,18,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2022-12-15 21:55:58.000000,2022-12-15 21:55:58,117.0,14.0,162.0,421.0,2021-08-25 00:19:46,2.5.1,107.0,39968.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,39967.0,,,,2.0,562.0,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
116,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-01-05 16:15:48.000000,2022-04-28 22:45:01,74.0,33.0,65.0,383.0,2018-02-05 18:54:22,0.11.1,,847.0,12.0,4.0,4.0,16.0,,,,,,2.0,515.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,847.0,,,,,,,,,,,,,
117,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-02-01 01:01:26.000000,2022-12-01 01:09:48,58.0,13.0,82.0,337.0,,,,17509.0,27.0,2.0,2.0,11.0,https://pypi.org/project/vega,10875.0,https://anaconda.org/conda-forge/vega,2022-12-05 16:11:57.491,530750.0,3.0,603.0,,,,,,,,,,,,,,,,
118,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,27.0,24.0,25.0,256.0,,,,19466.0,,197.0,197.0,11.0,https://pypi.org/project/nteract-scrapbook,19466.0,,,,3.0,,,,,,,,,,,,,,,,,
119,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-01-08 15:43:25.000000,2023-01-08 15:43:24,24.0,14.0,39.0,233.0,2022-07-25 13:09:54,npm@3.1.0,2.0,1011.0,29.0,4.0,4.0,25.0,,,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,25528.0,3.0,618.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,66.0,,,,,,,,,,,,,
120,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,30.0,18.0,20.0,172.0,2017-03-05 04:26:44,0.2.0,,6830.0,8.0,102.0,102.0,6.0,https://pypi.org/project/spylon-kernel,5320.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,108754.0,2.0,188.0,,,,,vericast/spylon-kernel,,,,,,,,,,,
121,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,18,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-01-07 05:44:28.000000,2022-11-13 12:29:58,17.0,16.0,33.0,166.0,2021-10-08 10:06:16,0.7.2,,2513.0,7.0,3.0,3.0,6.0,,,,,,2.0,168.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2513.0,,jupyterlab-contrib/spellchecker,,,,,,,,,,,
122,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,18,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2023-01-09 04:33:36.000000,2022-11-23 09:34:00,27.0,19.0,17.0,103.0,2022-08-24 12:33:17,0.2.2,,66795.0,8.0,2.0,2.0,9.0,https://pypi.org/project/ipytree,65514.0,https://anaconda.org/conda-forge/ipytree,2022-08-23 16:41:28.248,60223.0,3.0,111.0,,,,,,,,,,,,,,,,
123,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,18,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-01-31 14:50:13.000000,2023-01-31 14:50:13,46.0,9.0,30.0,60.0,2022-08-25 15:31:47,0.12.3,46.0,322297.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,309575.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,419782.0,3.0,,,,,,,,,,,,,,,,,
124,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-01-04 04:33:48.000000,2019-07-16 04:37:36,73.0,58.0,42.0,941.0,2019-07-16 04:33:54,0.11.0,,341.0,14.0,5.0,5.0,8.0,,,,,,2.0,60.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,341.0,,,,,,,,,,,,,
125,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,171.0,72.0,57.0,894.0,2019-05-06 03:28:50,1.3.0,111759.0,1995.0,5.0,,,4.0,,,,,,3.0,90.0,,,,,,,,,,,,,,,,
126,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,17,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,49.0,27.0,138.0,647.0,,,,58849.0,,2.0,2.0,37.0,https://pypi.org/project/jupyterlab_code_formatter,56256.0,,,,2.0,428.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2593.0,,,,,,,,,,,,,
127,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-01-31 16:49:48.000000,2023-01-29 18:01:48,186.0,60.0,484.0,544.0,2023-01-13 07:27:40,3.2.0,24725.0,2368.0,35.0,,,109.0,https://pypi.org/project/jupyter_enterprise_gateway,1982.0,,,,3.0,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
128,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-01-07 04:17:56.000000,2022-11-23 09:46:51,63.0,25.0,35.0,489.0,2022-05-10 19:35:57,0.7.0,,44842.0,3.0,2.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,44232.0,,,,2.0,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,610.0,,,,,,,,,,,,,
129,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,nteract/commuter,,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-01-06 01:49:20.000000,2022-04-28 20:49:58,63.0,52.0,39.0,457.0,,,,267.0,,5.0,5.0,27.0,,,,,,3.0,640.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,267.0,,,,,,,,,,,,,
130,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,17,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-01-17 18:23:58.000000,2023-01-17 13:42:35,266.0,57.0,249.0,444.0,,,,46411.0,,,,78.0,https://pypi.org/project/jupyterhub-kubespawner,46411.0,,,,2.0,,,,,-3.0,,,,,,,,,,,,
