,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
195,pynb,True,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,,elehcimd/pynb,,,https://github.com/elehcimd/pynb,2017-11-14 11:13:22.000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10,6.0,,8.0,235.0,154.0,,,,,,17.0,17.0,8.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
196,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,13,jupyter-spark,mozilla/jupyter-spark,,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,30.0,13.0,14.0,189.0,106.0,,,,,,16.0,16.0,12.0,https://pypi.org/project/jupyter-spark,,,,,,,,,3.0,MPL-2.0,,,,,,,,,,,
197,nbgallery,True,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,13,,nbgallery/nbgallery,,nbgallery/nbgallery,https://github.com/nbgallery/nbgallery,2017-01-10 19:18:40.000,2022-01-21 14:10:04.000000,2022-01-21 14:10:00,21.0,90.0,264.0,141.0,,,,,2172.0,,,,18.0,,,,,,https://hub.docker.com/r/nbgallery/nbgallery,2021-11-12 15:25:19.912128,3.0,130339.0,3.0,MIT,,,,,,,,,,,
198,JupyterLab HDF5,True,Open and explore HDF5 files in JupyterLab. Can handle very..,https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,13,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,,https://github.com/jupyterlab/jupyterlab-hdf5,2018-10-02 18:20:20.000,2022-01-22 06:55:45.000000,2021-10-22 09:21:12,17.0,9.0,33.0,82.0,329.0,,,,959.0,,,,6.0,https://pypi.org/project/jupyterlab_hdf,467.0,,,,,,,,3.0,BSD-3-Clause,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,492.0,,,,,,,,
199,ipymaterialui,True,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,13,ipymaterialui,maartenbreddels/ipymaterialui,,,https://github.com/maartenbreddels/ipymaterialui,2018-11-23 18:33:20.000,2022-01-22 03:12:12.000000,2019-10-29 13:53:37,15.0,7.0,3.0,76.0,74.0,2019-08-09 15:57:25,0.1.1,,81.0,1.0,4.0,4.0,3.0,https://pypi.org/project/ipymaterialui,,,,,,,,,3.0,MIT,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,81.0,,,,,,,,
200,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,13,nbzip,data-8/nbzip,,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,15.0,9.0,5.0,74.0,43.0,,,,,,251.0,251.0,6.0,https://pypi.org/project/nbzip,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
201,jupyterlab-sparkmonitor,True,JupyterLab extension that enables monitoring launched..,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,itsjafer/sparkmonitor,https://github.com/itsjafer/jupyterlab-sparkmonitor,2020-03-12 20:59:01.000,2021-11-15 17:51:03.000000,2021-08-04 16:49:43,15.0,7.0,8.0,70.0,269.0,,,,716.0,,,,9.0,https://pypi.org/project/jupyterlab-sparkmonitor,333.0,,,,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,245.0,3.0,Apache-2.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,372.0,,,,,,,,
202,nbcelltests,True,Cell-by-cell testing for production Jupyter notebooks in..,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,13,nbcelltests,jpmorganchase/nbcelltests,,,https://github.com/jpmorganchase/nbcelltests,2018-08-23 23:51:41.000,2022-01-22 08:16:46.000000,2022-01-22 08:16:45,16.0,30.0,83.0,61.0,,2020-10-05 14:23:28,0.2.3,,222.0,11.0,,,7.0,https://pypi.org/project/nbcelltests,46.0,,,,,,,,3.0,Apache-2.0,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,176.0,,,,,,,,
203,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,13,altair_viewer,altair-viz/altair_viewer,,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000,2022-01-14 00:49:57.000000,2022-01-14 00:49:56,8.0,2.0,4.0,49.0,117.0,2021-11-06 14:18:45,0.4.0,,,3.0,,,3.0,https://pypi.org/project/altair_viewer,,,,,,,,,3.0,BSD-3-Clause,,,,-5.0,,,,,,,
204,WrapSpawner,True,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,13,,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,2016-09-21 21:48:31.000,2022-01-06 19:30:52.000000,2021-07-07 15:51:44,44.0,15.0,13.0,48.0,31.0,2021-04-13 20:56:56,1.0.0,,,1.0,5.0,5.0,16.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
205,SSH Kernel,True,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,13,sshkernel,NII-cloud-operation/sshkernel,,,https://github.com/NII-cloud-operation/sshkernel,2019-02-12 02:46:14.000,2021-11-04 09:33:50.000000,2021-11-04 09:33:21,10.0,2.0,6.0,47.0,398.0,,,,125.0,,6.0,6.0,4.0,https://pypi.org/project/sshkernel,125.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
206,JWT Authenticator,True,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,jupyterhub-jwtauthenticator,mogthesprog/jwtauthenticator,,,https://github.com/mogthesprog/jwtauthenticator,2017-06-21 20:09:58.000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15,36.0,9.0,8.0,38.0,24.0,,,,221.0,,8.0,8.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,221.0,,,,,,,,2.0,Apache-2.0,,,,,,,,,,,
207,jupyterlab_commands,True,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,13,,timkpaine/jupyterlab_commands,,,https://github.com/timkpaine/jupyterlab_commands,2018-08-01 15:55:08.000,2021-11-30 12:58:55.000000,2021-11-30 12:58:55,6.0,1.0,22.0,36.0,,2021-11-30 04:16:09,0.3.2,,,11.0,3.0,3.0,,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
208,Null Authenticator,True,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,nullauthenticator,jupyterhub/nullauthenticator,,,https://github.com/jupyterhub/nullauthenticator,2017-08-30 09:12:22.000,2021-09-23 19:47:08.000000,2021-02-09 00:11:20,9.0,1.0,,7.0,16.0,,,,2793.0,,73.0,73.0,5.0,https://pypi.org/project/nullauthenticator,2793.0,,,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
209,JupyterLab Voyager,True,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,12,,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,2017-08-26 15:50:13.000,2021-08-10 22:48:31.000000,2019-08-14 17:21:34,31.0,40.0,20.0,267.0,87.0,,,,58.0,,,,6.0,,,,,,,,,,3.0,BSD-3-Clause,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,58.0,,,,,,,,
210,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,12,jupyter-console,jupyter/jupyter_console,,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000,2022-01-02 03:12:21.000000,2021-11-14 19:51:55,123.0,57.0,82.0,189.0,568.0,,,,,,,,57.0,https://pypi.org/project/jupyter-console,,,,,,,,,3.0,,,,,-7.0,,,,,,,
211,jupyter-manim,True,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,12,,krassowski/jupyter-manim,,,https://github.com/krassowski/jupyter-manim,2019-05-22 14:18:39.000,2022-01-02 21:32:22.000000,2022-01-02 21:32:22,11.0,6.0,18.0,169.0,42.0,2020-04-12 11:15:09,1.3,,,6.0,,,5.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
212,nbmake-action,True,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,12,,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,6.0,,24.0,154.0,731.0,2020-12-11 15:26:11,0.2.1,,,5.0,,,2.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
213,ipyexperiments,True,jupyter/ipython experiment containers for GPU and general..,https://github.com/stas00/ipyexperiments,,notebook-tools,12,ipyexperiments,stas00/ipyexperiments,,,https://github.com/stas00/ipyexperiments,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,10.0,,5.0,143.0,203.0,,,,162.0,,5.0,5.0,3.0,https://pypi.org/project/ipyexperiments,162.0,,,,,,,,3.0,,,,,,,,,,,,
214,Material Darker Theme,True,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,12,,oriolmirosa/jupyterlab_materialdarker,,,https://github.com/oriolmirosa/jupyterlab_materialdarker,2018-03-07 23:24:13.000,2022-01-22 06:22:22.000000,2021-08-31 15:09:09,14.0,2.0,14.0,127.0,49.0,,,,558.0,,4.0,4.0,2.0,,,,,,,,,,2.0,BSD-3-Clause,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,558.0,,,,,,,,
215,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,12,jupyter-fs,jpmorganchase/jupyter-fs,,,https://github.com/jpmorganchase/jupyter-fs,2019-09-24 17:44:10.000,2022-01-22 04:22:03.000000,2021-11-29 04:50:28,23.0,13.0,36.0,106.0,,,,,204.0,,,,8.0,https://pypi.org/project/jupyter-fs,204.0,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
216,JupyterLab Commenting,True,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,12,,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,22.0,24.0,10.0,86.0,332.0,,,,122.0,,,,10.0,,,,,,,,,,3.0,BSD-3-Clause,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,122.0,,,,,,,,
217,JupyterLab Autoversion,True,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,12,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,,,https://github.com/timkpaine/jupyterlab_autoversion,2018-08-23 23:49:52.000,2022-01-22 08:14:21.000000,2022-01-22 08:14:20,6.0,5.0,24.0,54.0,,2021-01-01 04:15:38,0.3.0,,42.0,7.0,,,4.0,https://pypi.org/project/jupyterlab_autoversion,,,,,,,,,3.0,Apache-2.0,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,42.0,,,,,,,,
218,JupyterLab Email,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,12,jupyterlab_email,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000,2021-11-29 04:37:03.000000,2021-11-29 04:37:02,2.0,6.0,30.0,50.0,,2020-06-25 16:29:14,0.2.3,,224.0,12.0,,,,https://pypi.org/project/jupyterlab_email,102.0,,,,,,,,3.0,Apache-2.0,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,122.0,,,,,,,,
219,JupyterLab Flake8,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,12,,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000,2021-11-29 04:37:03.000000,2021-11-29 04:37:02,2.0,6.0,30.0,50.0,,2020-06-25 16:29:14,0.2.3,,219.0,12.0,,,,,,,,,,,,,3.0,Apache-2.0,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,219.0,,,,,,,,
220,JupyterLab Python Files,True,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,12,,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,2018-10-17 22:21:21.000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51,9.0,1.0,8.0,49.0,,2021-06-23 21:13:28,0.5.5,76.0,938.0,5.0,,,4.0,,,,,,,,,,3.0,BSD-3-Clause,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,933.0,,,,,,,,
221,Jupyter Helpers,True,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,12,jupyter_helpers,krassowski/jupyter-helpers,,,https://github.com/krassowski/jupyter-helpers,2019-03-17 22:11:35.000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57,3.0,3.0,2.0,40.0,27.0,2021-02-10 16:36:22,0.2.3-2,,180.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,180.0,,,,,,,,3.0,MIT,,,,,,,,,,,
222,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,12,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000,2021-10-28 11:34:33.000000,2021-10-28 11:33:41,20.0,5.0,17.0,38.0,,2019-01-24 17:18:45,0.12,,,2.0,57.0,57.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
223,Remote User Auth,True,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,12,jhub_remote_user_authenticator,cwaldbieser/jhub_remote_user_authenticator,,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,2015-11-04 03:17:18.000,2020-04-02 12:59:46.000000,2019-04-16 20:10:44,26.0,8.0,9.0,32.0,27.0,,,,6166.0,,,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,6166.0,,,,,,,,3.0,GPL-3.0,,,,,,,,,,,
224,SAML Authenticator,True,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,12,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,2019-04-17 21:34:09.000,2021-08-25 23:29:03.000000,2021-08-25 15:02:59,16.0,14.0,14.0,30.0,112.0,2020-07-13 15:56:30,samlauthenticator-0.0.9,13.0,349.0,3.0,,,6.0,https://pypi.org/project/jupyterhub-samlauthenticator,349.0,,,,,,,,3.0,MIT,,,,,,,,,,,
225,pick,True,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,12,pick,nteract/pick,,,https://github.com/nteract/pick,2020-04-08 23:47:09.000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24,7.0,4.0,5.0,28.0,,,,,37862.0,,,,5.0,https://pypi.org/project/pick,37862.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
226,jupyter-nbrequirements,True,Dependency management and optimization in Jupyter..,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,12,,thoth-station/jupyter-nbrequirements,,,https://github.com/thoth-station/jupyter-nbrequirements,2019-06-25 06:48:06.000,2022-01-24 14:26:50.000000,2021-10-21 06:25:29,4.0,,32.0,14.0,348.0,2019-12-09 18:41:20,0.5.0,,,3.0,,,12.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
227,Kernel Management,True,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,12,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,,https://github.com/takluyver/jupyter_kernel_mgmt,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,7.0,10.0,14.0,13.0,1783.0,2020-01-15 19:12:57,0.5.1,17.0,53.0,3.0,,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,53.0,,,,,,,,3.0,,,,,,,,,,,,
228,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,11,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17,100.0,47.0,32.0,869.0,488.0,2018-12-29 10:52:13,0.4.1,,,1.0,,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,,,,,,,,,3.0,,,,,,,,,,,,
229,jupyter2slides,True,Cloud Native Presentation Slides with Jupyter Notebook +..,https://github.com/datitran/jupyter2slides,,notebook-tools,11,,datitran/jupyter2slides,,,https://github.com/datitran/jupyter2slides,2016-07-26 12:38:17.000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22,164.0,11.0,4.0,769.0,11.0,,,,,,,,,,,,,,,,,,3.0,MIT,,,,,,,,,,,
230,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,11,jupyter-tensorboard,lspvic/jupyter_tensorboard,,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48,69.0,39.0,29.0,450.0,69.0,,,,,,,,4.0,https://pypi.org/project/jupyter-tensorboard,,,,,,,,,3.0,MIT,,,,,,,,,,,
231,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,11,nbopen,takluyver/nbopen,,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18,50.0,35.0,26.0,265.0,57.0,,,,,,,,10.0,https://pypi.org/project/nbopen,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
232,ICSharp,True,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,11,,zabirauf/icsharp,,,https://github.com/zabirauf/icsharp,2014-09-22 07:57:50.000,2018-09-23 04:19:46.000000,2018-09-23 04:19:45,59.0,33.0,13.0,262.0,45.0,,,,,,,,10.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
233,jupyter-flex,True,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,11,,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,2019-12-13 20:19:40.000,2021-12-31 20:28:51.000000,2021-12-31 20:28:45,39.0,5.0,42.0,232.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
234,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,11,,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29,25.0,11.0,7.0,112.0,441.0,,,,,,,,10.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
235,Neon Theme,True,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,11,,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,2019-09-27 14:29:10.000,2021-03-07 04:41:08.000000,2021-03-07 04:40:47,5.0,2.0,10.0,110.0,43.0,,,,771.0,,1.0,1.0,3.0,,,,,,,,,,3.0,BSD-3-Clause,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,771.0,,,,,,,,
236,Horizon Theme,True,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,11,,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,2019-06-07 08:46:59.000,2021-06-20 08:20:16.000000,2021-04-11 16:55:54,1.0,1.0,4.0,46.0,25.0,,,,2129.0,,,,,,,,,,,,,,3.0,BSD-3-Clause,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2129.0,,,,,,,,
237,KnowledgeLab,True,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,11,knowledgelab,timkpaine/knowledgelab,,,https://github.com/timkpaine/knowledgelab,2017-10-18 01:10:58.000,2021-12-12 17:40:41.000000,2021-12-12 17:40:40,6.0,3.0,24.0,43.0,117.0,,,,23.0,1.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,9.0,,,,,,,,3.0,Apache-2.0,knowledgelab,https://www.npmjs.com/package/knowledgelab,14.0,,,,,,,,
238,perfume,True,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,11,perfume-bench,leifwalsh/perfume,,,https://github.com/leifwalsh/perfume,2017-07-10 14:34:03.000,2022-01-24 17:48:13.000000,2020-10-31 19:46:42,3.0,2.0,4.0,33.0,196.0,2018-05-20 05:09:14,0.1.6,,44.0,1.0,,,3.0,https://pypi.org/project/perfume-bench,44.0,,,,,,,,3.0,,,,,,,,,,,,
239,YarnSpawner,True,Spawn JupyterHub single user notebook servers in Hadoop/YARN..,https://github.com/jupyterhub/yarnspawner,,hub-spawners,11,jupyterhub-yarnspawner,jupyterhub/yarnspawner,conda-forge/jupyterhub-yarnspawner,,https://github.com/jupyterhub/yarnspawner,2018-12-18 19:31:03.000,2021-11-17 00:47:27.479000,2019-07-16 16:58:16,9.0,5.0,4.0,19.0,37.0,,,,831.0,4.0,,,2.0,https://pypi.org/project/jupyterhub-yarnspawner,142.0,https://anaconda.org/conda-forge/jupyterhub-yarnspawner,2021-11-17 00:47:27.479,24816.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
240,JupyterLab Top Bar,True,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,11,,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,2021-05-31 16:53:55.000,2021-12-10 13:46:30.000000,2021-12-07 08:56:36,1.0,,,3.0,,,,,8786.0,,,,4.0,,,,,,,,,,3.0,BSD-3-Clause,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,8786.0,,,,,,,,
241,naas,True,"Schedule notebooks, run them like APIs, expose securely your assets:..",https://github.com/jupyter-naas/naas,,notebook-tools,10,naas,jupyter-naas/naas,,,https://github.com/jupyter-naas/naas,2020-09-20 17:09:00.000,2022-01-27 08:01:15.000000,2022-01-27 07:54:21,11.0,79.0,38.0,155.0,,,,,,,3.0,3.0,13.0,https://pypi.org/project/naas,,,,,,,,,3.0,AGPL-3.0,,,,,,,,,,,
242,SQLCell,True,"SQLCell is a magic function for the Jupyter Notebook that executes raw,..",https://github.com/tmthyjames/SQLCell,,magic,10,sqlcell,tmthyjames/SQLCell,,,https://github.com/tmthyjames/SQLCell,2016-08-15 01:54:46.000,2021-08-23 20:09:58.000000,2020-10-06 02:14:24,9.0,60.0,24.0,144.0,310.0,,,,,,1.0,1.0,14.0,https://pypi.org/project/sqlcell,,,,,,,,,3.0,MIT,,,,,,,,,,,
243,xeus-sqlite,True,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,10,,jupyter-xeus/xeus-sqlite,,,https://github.com/jupyter-xeus/xeus-sqlite,2020-03-11 11:24:36.000,2021-10-06 10:03:52.000000,2021-10-06 10:03:19,20.0,12.0,28.0,126.0,266.0,,,,,,,,12.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
244,jupyterlab-flake8,True,Jupyterlab python linter for notebooks and text files..,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,10,,mlshapiro/jupyterlab-flake8,,,https://github.com/mlshapiro/jupyterlab-flake8,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,9.0,5.0,33.0,104.0,,,,,219.0,,,,5.0,,,,,,,,,,3.0,BSD-3-Clause,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,219.0,,,,,,,,
245,jnotebook-reader,True,An awesome viewer to browse and render Jupyter..,https://github.com/line/jnotebook_reader,,notebook-sharing,10,,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,2020-10-30 02:50:59.000,2021-09-08 19:36:55.000000,2021-02-10 02:29:57,14.0,1.0,1.0,94.0,12.0,2021-02-10 02:34:21,1.0.2,,,3.0,,,5.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
246,jupyterlab-gitplus,True,JupyterLab extension to create GitHub commits & pull..,https://github.com/ReviewNB/jupyterlab-gitplus,,lab-extensions,10,jupyterlab_gitplus,ReviewNB/jupyterlab-gitplus,,,https://github.com/ReviewNB/jupyterlab-gitplus,2020-03-05 13:43:58.000,2022-01-22 04:52:18.000000,2021-08-06 07:04:12,8.0,2.0,8.0,90.0,112.0,,,,207.0,,,,2.0,https://pypi.org/project/jupyterlab_gitplus,132.0,,,,,,,,3.0,AGPL-3.0,@reviewnb/jupyterlab_gitplus,https://www.npmjs.com/package/@reviewnb/jupyterlab_gitplus,75.0,,,,,,,,
247,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/Yomguithereal/ipysigma,,widgets,10,ipysigma,Yomguithereal/ipysigma,,,https://github.com/Yomguithereal/ipysigma,2018-06-25 20:03:21.000,2021-05-07 11:44:55.000000,2020-06-30 13:07:41,4.0,3.0,2.0,31.0,39.0,,,,68.0,,,,3.0,https://pypi.org/project/ipysigma,43.0,,,,,,,,3.0,MIT,ipysigma,https://www.npmjs.com/package/ipysigma,25.0,,,,,,,,
